fold,origin,target_time,source_start,prep_minutes,source_status,eligible_alert_order_for_source,scenario,horizon,alarm_source,scenario_label,evaluation_phase,selected_point_model,selected_risk_model
0,2021-04-20 08:30:00,2021-04-20 09:30:00,2021-04-20 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 08:45:00,2021-04-20 09:45:00,2021-04-20 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 09:00:00,2021-04-20 10:00:00,2021-04-20 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 09:30:00,2021-04-20 10:30:00,2021-04-20 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 09:45:00,2021-04-20 10:45:00,2021-04-20 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 10:00:00,2021-04-20 11:00:00,2021-04-20 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 10:15:00,2021-04-20 11:15:00,2021-04-20 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 10:45:00,2021-04-20 11:45:00,2021-04-20 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 11:00:00,2021-04-20 12:00:00,2021-04-20 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 12:15:00,2021-04-20 13:15:00,2021-04-20 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 12:30:00,2021-04-20 13:30:00,2021-04-20 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 12:45:00,2021-04-20 13:45:00,2021-04-20 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 13:00:00,2021-04-20 14:00:00,2021-04-20 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 13:15:00,2021-04-20 14:15:00,2021-04-20 14:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 13:30:00,2021-04-20 14:30:00,2021-04-20 14:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 13:45:00,2021-04-20 14:45:00,2021-04-20 14:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 14:00:00,2021-04-20 15:00:00,2021-04-20 14:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 14:30:00,2021-04-20 15:30:00,2021-04-20 15:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 14:45:00,2021-04-20 15:45:00,2021-04-20 15:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 15:00:00,2021-04-20 16:00:00,2021-04-20 15:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-20 18:00:00,2021-04-20 19:00:00,2021-04-20 18:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 07:15:00,2021-04-21 08:15:00,2021-04-21 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 07:30:00,2021-04-21 08:30:00,2021-04-21 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 07:45:00,2021-04-21 08:45:00,2021-04-21 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 08:00:00,2021-04-21 09:00:00,2021-04-21 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 08:15:00,2021-04-21 09:15:00,2021-04-21 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 08:30:00,2021-04-21 09:30:00,2021-04-21 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 08:45:00,2021-04-21 09:45:00,2021-04-21 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 09:00:00,2021-04-21 10:00:00,2021-04-21 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 09:30:00,2021-04-21 10:30:00,2021-04-21 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 09:45:00,2021-04-21 10:45:00,2021-04-21 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 10:00:00,2021-04-21 11:00:00,2021-04-21 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 10:30:00,2021-04-21 11:30:00,2021-04-21 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 10:45:00,2021-04-21 11:45:00,2021-04-21 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 11:00:00,2021-04-21 12:00:00,2021-04-21 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 12:15:00,2021-04-21 13:15:00,2021-04-21 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 12:30:00,2021-04-21 13:30:00,2021-04-21 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 12:45:00,2021-04-21 13:45:00,2021-04-21 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-21 14:45:00,2021-04-21 15:45:00,2021-04-21 15:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 07:15:00,2021-04-22 08:15:00,2021-04-22 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 07:30:00,2021-04-22 08:30:00,2021-04-22 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 07:45:00,2021-04-22 08:45:00,2021-04-22 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 08:00:00,2021-04-22 09:00:00,2021-04-22 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 08:15:00,2021-04-22 09:15:00,2021-04-22 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 08:30:00,2021-04-22 09:30:00,2021-04-22 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 08:45:00,2021-04-22 09:45:00,2021-04-22 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 09:00:00,2021-04-22 10:00:00,2021-04-22 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 09:30:00,2021-04-22 10:30:00,2021-04-22 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 09:45:00,2021-04-22 10:45:00,2021-04-22 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 10:00:00,2021-04-22 11:00:00,2021-04-22 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 10:30:00,2021-04-22 11:30:00,2021-04-22 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 10:45:00,2021-04-22 11:45:00,2021-04-22 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 11:00:00,2021-04-22 12:00:00,2021-04-22 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 12:15:00,2021-04-22 13:15:00,2021-04-22 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 12:30:00,2021-04-22 13:30:00,2021-04-22 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 12:45:00,2021-04-22 13:45:00,2021-04-22 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 13:00:00,2021-04-22 14:00:00,2021-04-22 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-22 14:45:00,2021-04-22 15:45:00,2021-04-22 15:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 07:15:00,2021-04-23 08:15:00,2021-04-23 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 07:30:00,2021-04-23 08:30:00,2021-04-23 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 07:45:00,2021-04-23 08:45:00,2021-04-23 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 08:00:00,2021-04-23 09:00:00,2021-04-23 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 08:15:00,2021-04-23 09:15:00,2021-04-23 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 08:30:00,2021-04-23 09:30:00,2021-04-23 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 08:45:00,2021-04-23 09:45:00,2021-04-23 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 09:00:00,2021-04-23 10:00:00,2021-04-23 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 09:30:00,2021-04-23 10:30:00,2021-04-23 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 09:45:00,2021-04-23 10:45:00,2021-04-23 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 10:00:00,2021-04-23 11:00:00,2021-04-23 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 10:15:00,2021-04-23 11:15:00,2021-04-23 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 10:30:00,2021-04-23 11:30:00,2021-04-23 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 10:45:00,2021-04-23 11:45:00,2021-04-23 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 11:00:00,2021-04-23 12:00:00,2021-04-23 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 12:15:00,2021-04-23 13:15:00,2021-04-23 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 12:30:00,2021-04-23 13:30:00,2021-04-23 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 12:45:00,2021-04-23 13:45:00,2021-04-23 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 13:00:00,2021-04-23 14:00:00,2021-04-23 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 14:45:00,2021-04-23 15:45:00,2021-04-23 15:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-23 15:00:00,2021-04-23 16:00:00,2021-04-23 15:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 07:15:00,2021-04-26 08:15:00,2021-04-26 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 07:30:00,2021-04-26 08:30:00,2021-04-26 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 07:45:00,2021-04-26 08:45:00,2021-04-26 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 08:00:00,2021-04-26 09:00:00,2021-04-26 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 08:15:00,2021-04-26 09:15:00,2021-04-26 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 08:30:00,2021-04-26 09:30:00,2021-04-26 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 08:45:00,2021-04-26 09:45:00,2021-04-26 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 09:00:00,2021-04-26 10:00:00,2021-04-26 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 09:30:00,2021-04-26 10:30:00,2021-04-26 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 09:45:00,2021-04-26 10:45:00,2021-04-26 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 10:00:00,2021-04-26 11:00:00,2021-04-26 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 10:15:00,2021-04-26 11:15:00,2021-04-26 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 10:30:00,2021-04-26 11:30:00,2021-04-26 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 12:15:00,2021-04-26 13:15:00,2021-04-26 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 12:30:00,2021-04-26 13:30:00,2021-04-26 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 12:45:00,2021-04-26 13:45:00,2021-04-26 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 13:00:00,2021-04-26 14:00:00,2021-04-26 13:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 13:15:00,2021-04-26 14:15:00,2021-04-26 14:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 13:30:00,2021-04-26 14:30:00,2021-04-26 14:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 13:45:00,2021-04-26 14:45:00,2021-04-26 14:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 14:00:00,2021-04-26 15:00:00,2021-04-26 14:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 14:30:00,2021-04-26 15:30:00,2021-04-26 15:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-26 14:45:00,2021-04-26 15:45:00,2021-04-26 15:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-27 07:15:00,2021-04-27 08:15:00,2021-04-27 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-27 07:30:00,2021-04-27 08:30:00,2021-04-27 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-27 07:45:00,2021-04-27 08:45:00,2021-04-27 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-27 08:00:00,2021-04-27 09:00:00,2021-04-27 08:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-27 08:15:00,2021-04-27 09:15:00,2021-04-27 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-27 08:30:00,2021-04-27 09:30:00,2021-04-27 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-27 08:45:00,2021-04-27 09:45:00,2021-04-27 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-27 09:00:00,2021-04-27 10:00:00,2021-04-27 09:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-27 09:30:00,2021-04-27 10:30:00,2021-04-27 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-27 09:45:00,2021-04-27 10:45:00,2021-04-27 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-27 10:00:00,2021-04-27 11:00:00,2021-04-27 10:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
0,2021-04-27 10:15:00,2021-04-27 11:15:00,2021-04-27 11:00:00,60,source_before_preparation,,D,4,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_no_holiday_weight_2,lgbm_quantile_b
