horizon,fold,partition,feature,n,missing_n,missing_rate
4,1,fit,lag_1,8996,0,0.0
4,1,fit,lag_2,8996,0,0.0
4,1,fit,lag_3,8996,0,0.0
4,1,fit,lag_4,8996,0,0.0
4,1,fit,lag_5,8996,0,0.0
4,1,fit,lag_6,8996,0,0.0
4,1,fit,lag_7,8996,0,0.0
4,1,fit,lag_96,8996,0,0.0
4,1,fit,lag_672,8996,0,0.0
4,1,fit,target_slot_1d_ago,8996,0,0.0
4,1,fit,target_slot_7d_ago,8996,0,0.0
4,1,fit,recent_1_mean,8996,0,0.0
4,1,fit,recent_1_max,8996,0,0.0
4,1,fit,recent_1_std,8996,0,0.0
4,1,fit,recent_4_mean,8996,0,0.0
4,1,fit,recent_4_max,8996,0,0.0
4,1,fit,recent_4_std,8996,0,0.0
4,1,fit,recent_16_mean,8996,0,0.0
4,1,fit,recent_16_max,8996,0,0.0
4,1,fit,recent_16_std,8996,0,0.0
4,1,fit,recent_96_mean,8996,0,0.0
4,1,fit,recent_96_max,8996,0,0.0
4,1,fit,recent_96_std,8996,0,0.0
4,1,fit,recent_4_slope,8996,0,0.0
4,1,fit,peak_count_7d,8996,0,0.0
4,1,fit,since_last_peak_intervals,8996,0,0.0
4,1,fit,target_hour,8996,0,0.0
4,1,fit,target_quarter,8996,0,0.0
4,1,fit,target_weekday,8996,0,0.0
4,1,fit,target_month,8996,0,0.0
4,1,fit,is_offday,8996,0,0.0
4,1,fit,pre_holiday,8996,0,0.0
4,1,fit,post_holiday,8996,0,0.0
4,1,fit,bridge_day,8996,0,0.0
4,1,fit,labor_day,8996,0,0.0
4,1,fit,production_completed_1h,8996,0,0.0
4,1,fit,production_completed_2h,8996,0,0.0
4,1,fit,production_completed_3h,8996,0,0.0
4,1,fit,production_previous_day_total,8996,0,0.0
4,1,fit,production_same_slot_7d_mean,8996,0,0.0
4,1,fit,cbl_mid_6_10,8996,0,0.0
4,1,fit,cbl_mid_6_10_adjusted,8996,0,0.0
4,1,stop,current,2250,0,0.0
4,1,stop,lag_1,2250,0,0.0
4,1,stop,lag_2,2250,0,0.0
4,1,stop,lag_3,2250,0,0.0
4,1,stop,lag_4,2250,0,0.0
4,1,stop,lag_5,2250,0,0.0
4,1,stop,lag_6,2250,0,0.0
4,1,stop,lag_7,2250,0,0.0
4,1,stop,lag_96,2250,0,0.0
4,1,stop,lag_672,2250,0,0.0
4,1,stop,target_slot_1d_ago,2250,0,0.0
4,1,stop,target_slot_7d_ago,2250,0,0.0
4,1,stop,recent_1_mean,2250,0,0.0
4,1,stop,recent_1_max,2250,0,0.0
4,1,stop,recent_1_std,2250,0,0.0
4,1,stop,recent_4_mean,2250,0,0.0
4,1,stop,recent_4_max,2250,0,0.0
4,1,stop,recent_4_std,2250,0,0.0
4,1,stop,recent_16_mean,2250,0,0.0
4,1,stop,recent_16_max,2250,0,0.0
4,1,stop,recent_16_std,2250,0,0.0
4,1,stop,recent_96_mean,2250,0,0.0
4,1,stop,recent_96_max,2250,0,0.0
4,1,stop,recent_96_std,2250,0,0.0
4,1,stop,recent_4_slope,2250,0,0.0
4,1,stop,peak_count_7d,2250,0,0.0
4,1,stop,since_last_peak_intervals,2250,0,0.0
4,1,stop,target_hour,2250,0,0.0
4,1,stop,target_quarter,2250,0,0.0
4,1,stop,target_weekday,2250,0,0.0
4,1,stop,target_month,2250,0,0.0
4,1,stop,is_offday,2250,0,0.0
4,1,stop,pre_holiday,2250,0,0.0
4,1,stop,post_holiday,2250,0,0.0
4,1,stop,bridge_day,2250,0,0.0
4,1,stop,labor_day,2250,0,0.0
4,1,stop,production_completed_1h,2250,0,0.0
4,1,stop,production_completed_2h,2250,0,0.0
4,1,stop,production_completed_3h,2250,0,0.0
4,1,stop,production_previous_day_total,2250,0,0.0
4,1,stop,production_same_slot_7d_mean,2250,0,0.0
4,1,stop,cbl_mid_6_10,2250,0,0.0
4,1,stop,cbl_mid_6_10_adjusted,2250,0,0.0
4,1,cal,current,1480,0,0.0
4,1,cal,lag_1,1480,0,0.0
4,1,cal,lag_2,1480,0,0.0
4,1,cal,lag_3,1480,0,0.0
4,1,cal,lag_4,1480,0,0.0
4,1,cal,lag_5,1480,0,0.0
4,1,cal,lag_6,1480,0,0.0
4,1,cal,lag_7,1480,0,0.0
4,1,cal,lag_96,1480,0,0.0
4,1,cal,lag_672,1480,0,0.0
4,1,cal,target_slot_1d_ago,1480,0,0.0
4,1,cal,target_slot_7d_ago,1480,0,0.0
4,1,cal,recent_1_mean,1480,0,0.0
4,1,cal,recent_1_max,1480,0,0.0
4,1,cal,recent_1_std,1480,0,0.0
4,1,cal,recent_4_mean,1480,0,0.0
4,1,cal,recent_4_max,1480,0,0.0
4,1,cal,recent_4_std,1480,0,0.0
4,1,cal,recent_16_mean,1480,0,0.0
4,1,cal,recent_16_max,1480,0,0.0
4,1,cal,recent_16_std,1480,0,0.0
4,1,cal,recent_96_mean,1480,0,0.0
4,1,cal,recent_96_max,1480,0,0.0
4,1,cal,recent_96_std,1480,0,0.0
4,1,cal,recent_4_slope,1480,0,0.0
4,1,cal,peak_count_7d,1480,0,0.0
4,1,cal,since_last_peak_intervals,1480,0,0.0
4,1,cal,target_hour,1480,0,0.0
4,1,cal,target_quarter,1480,0,0.0
4,1,cal,target_weekday,1480,0,0.0
4,1,cal,target_month,1480,0,0.0
4,1,cal,is_offday,1480,0,0.0
4,1,cal,pre_holiday,1480,0,0.0
4,1,cal,post_holiday,1480,0,0.0
4,1,cal,bridge_day,1480,0,0.0
4,1,cal,labor_day,1480,0,0.0
4,1,cal,production_completed_1h,1480,0,0.0
4,1,cal,production_completed_2h,1480,0,0.0
4,1,cal,production_completed_3h,1480,0,0.0
4,1,cal,production_previous_day_total,1480,0,0.0
4,1,cal,production_same_slot_7d_mean,1480,0,0.0
4,1,cal,cbl_mid_6_10,1480,0,0.0
4,1,cal,cbl_mid_6_10_adjusted,1480,0,0.0
4,1,score,current,2746,0,0.0
4,1,score,lag_1,2746,0,0.0
4,1,score,lag_2,2746,0,0.0
4,1,score,lag_3,2746,0,0.0
4,1,score,lag_4,2746,0,0.0
4,1,score,lag_5,2746,0,0.0
4,1,score,lag_6,2746,0,0.0
4,1,score,lag_7,2746,0,0.0
4,1,score,lag_96,2746,0,0.0
4,1,score,lag_672,2746,0,0.0
4,1,score,target_slot_1d_ago,2746,0,0.0
4,1,score,target_slot_7d_ago,2746,0,0.0
4,1,score,recent_1_mean,2746,0,0.0
4,1,score,recent_1_max,2746,0,0.0
4,1,score,recent_1_std,2746,0,0.0
4,1,score,recent_4_mean,2746,0,0.0
4,1,score,recent_4_max,2746,0,0.0
4,1,score,recent_4_std,2746,0,0.0
4,1,score,recent_16_mean,2746,0,0.0
4,1,score,recent_16_max,2746,0,0.0
4,1,score,recent_16_std,2746,0,0.0
4,1,score,recent_96_mean,2746,0,0.0
4,1,score,recent_96_max,2746,0,0.0
4,1,score,recent_96_std,2746,0,0.0
4,1,score,recent_4_slope,2746,0,0.0
4,1,score,peak_count_7d,2746,0,0.0
4,1,score,since_last_peak_intervals,2746,0,0.0
4,1,score,target_hour,2746,0,0.0
4,1,score,target_quarter,2746,0,0.0
4,1,score,target_weekday,2746,0,0.0
4,1,score,target_month,2746,0,0.0
4,1,score,is_offday,2746,0,0.0
4,1,score,pre_holiday,2746,0,0.0
4,1,score,post_holiday,2746,0,0.0
4,1,score,bridge_day,2746,0,0.0
4,1,score,labor_day,2746,0,0.0
4,1,score,production_completed_1h,2746,0,0.0
4,1,score,production_completed_2h,2746,0,0.0
4,1,score,production_completed_3h,2746,0,0.0
4,1,score,production_previous_day_total,2746,0,0.0
4,1,score,production_same_slot_7d_mean,2746,0,0.0
4,1,score,cbl_mid_6_10,2746,0,0.0
4,1,score,cbl_mid_6_10_adjusted,2746,0,0.0
4,2,raw_train,current,16919,0,0.0
4,2,raw_train,lag_1,16919,1,5.9105148058395883e-05
4,2,raw_train,lag_2,16919,2,0.00011821029611679177
4,2,raw_train,lag_3,16919,3,0.00017731544417518767
4,2,raw_train,lag_4,16919,4,0.00023642059223358353
4,2,raw_train,lag_5,16919,5,0.00029552574029197945
4,2,raw_train,lag_6,16919,6,0.00035463088835037534
4,2,raw_train,lag_7,16919,7,0.0004137360364087712
4,2,raw_train,lag_96,16919,96,0.0056740942136060055
4,2,raw_train,lag_672,16919,672,0.03971865949524204
4,2,raw_train,target_slot_1d_ago,16919,92,0.005437673621372422
4,2,raw_train,target_slot_7d_ago,16919,668,0.03948223890300845
4,2,raw_train,recent_1_mean,16919,0,0.0
4,2,raw_train,recent_1_max,16919,0,0.0
4,2,raw_train,recent_1_std,16919,0,0.0
4,2,raw_train,recent_4_mean,16919,3,0.00017731544417518767
4,2,raw_train,recent_4_max,16919,3,0.00017731544417518767
4,2,raw_train,recent_4_std,16919,3,0.00017731544417518767
4,2,raw_train,recent_16_mean,16919,15,0.0008865772208759382
4,2,raw_train,recent_16_max,16919,15,0.0008865772208759382
4,2,raw_train,recent_16_std,16919,15,0.0008865772208759382
4,2,raw_train,recent_96_mean,16919,95,0.005614989065547609
4,2,raw_train,recent_96_max,16919,95,0.005614989065547609
4,2,raw_train,recent_96_std,16919,95,0.005614989065547609
4,2,raw_train,recent_4_slope,16919,3,0.00017731544417518767
4,2,raw_train,peak_count_7d,16919,671,0.03965955434718364
4,2,raw_train,since_last_peak_intervals,16919,0,0.0
4,2,raw_train,target_hour,16919,0,0.0
4,2,raw_train,target_quarter,16919,0,0.0
4,2,raw_train,target_weekday,16919,0,0.0
4,2,raw_train,target_month,16919,0,0.0
4,2,raw_train,is_offday,16919,0,0.0
4,2,raw_train,pre_holiday,16919,0,0.0
4,2,raw_train,post_holiday,16919,0,0.0
4,2,raw_train,bridge_day,16919,0,0.0
4,2,raw_train,labor_day,16919,0,0.0
4,2,raw_train,production_completed_1h,16919,3,0.00017731544417518767
4,2,raw_train,production_completed_2h,16919,7,0.0004137360364087712
4,2,raw_train,production_completed_3h,16919,11,0.0006501566286423548
4,2,raw_train,production_previous_day_total,16919,95,0.005614989065547609
4,2,raw_train,production_same_slot_7d_mean,16919,675,0.039895974939417225
4,2,raw_train,cbl_mid_6_10,16919,1439,0.08505230805603169
4,2,raw_train,cbl_mid_6_10_adjusted,16919,1439,0.08505230805603169
4,2,raw_validation,current,4231,192,0.045379342944930276
4,2,raw_validation,lag_1,4231,192,0.045379342944930276
4,2,raw_validation,lag_2,4231,192,0.045379342944930276
4,2,raw_validation,lag_3,4231,192,0.045379342944930276
4,2,raw_validation,lag_4,4231,192,0.045379342944930276
4,2,raw_validation,lag_5,4231,192,0.045379342944930276
4,2,raw_validation,lag_6,4231,192,0.045379342944930276
4,2,raw_validation,lag_7,4231,192,0.045379342944930276
4,2,raw_validation,lag_96,4231,192,0.045379342944930276
4,2,raw_validation,lag_672,4231,192,0.045379342944930276
4,2,raw_validation,target_slot_1d_ago,4231,192,0.045379342944930276
4,2,raw_validation,target_slot_7d_ago,4231,192,0.045379342944930276
4,2,raw_validation,recent_1_mean,4231,192,0.045379342944930276
4,2,raw_validation,recent_1_max,4231,192,0.045379342944930276
4,2,raw_validation,recent_1_std,4231,192,0.045379342944930276
4,2,raw_validation,recent_4_mean,4231,198,0.04679744741195935
4,2,raw_validation,recent_4_max,4231,198,0.04679744741195935
4,2,raw_validation,recent_4_std,4231,198,0.04679744741195935
4,2,raw_validation,recent_16_mean,4231,222,0.052469865280075634
4,2,raw_validation,recent_16_max,4231,222,0.052469865280075634
4,2,raw_validation,recent_16_std,4231,222,0.052469865280075634
4,2,raw_validation,recent_96_mean,4231,382,0.09028598440085087
4,2,raw_validation,recent_96_max,4231,382,0.09028598440085087
4,2,raw_validation,recent_96_std,4231,382,0.09028598440085087
4,2,raw_validation,recent_4_slope,4231,198,0.04679744741195935
4,2,raw_validation,peak_count_7d,4231,959,0.22666036398014655
4,2,raw_validation,since_last_peak_intervals,4231,0,0.0
4,2,raw_validation,target_hour,4231,0,0.0
4,2,raw_validation,target_quarter,4231,0,0.0
4,2,raw_validation,target_weekday,4231,0,0.0
4,2,raw_validation,target_month,4231,0,0.0
4,2,raw_validation,is_offday,4231,0,0.0
4,2,raw_validation,pre_holiday,4231,0,0.0
4,2,raw_validation,post_holiday,4231,0,0.0
4,2,raw_validation,bridge_day,4231,0,0.0
4,2,raw_validation,labor_day,4231,0,0.0
4,2,raw_validation,production_completed_1h,4231,192,0.045379342944930276
4,2,raw_validation,production_completed_2h,4231,192,0.045379342944930276
4,2,raw_validation,production_completed_3h,4231,192,0.045379342944930276
4,2,raw_validation,production_previous_day_total,4231,192,0.045379342944930276
4,2,raw_validation,production_same_slot_7d_mean,4231,864,0.20420704325218625
4,2,raw_validation,cbl_mid_6_10,4231,0,0.0
4,2,raw_validation,cbl_mid_6_10_adjusted,4231,381,0.09004963365634602
4,2,fit,current,12380,0,0.0
4,2,fit,lag_1,12380,0,0.0
4,2,fit,lag_2,12380,0,0.0
4,2,fit,lag_3,12380,0,0.0
4,2,fit,lag_4,12380,0,0.0
4,2,fit,lag_5,12380,0,0.0
4,2,fit,lag_6,12380,0,0.0
4,2,fit,lag_7,12380,0,0.0
4,2,fit,lag_96,12380,0,0.0
4,2,fit,lag_672,12380,0,0.0
4,2,fit,target_slot_1d_ago,12380,0,0.0
4,2,fit,target_slot_7d_ago,12380,0,0.0
4,2,fit,recent_1_mean,12380,0,0.0
4,2,fit,recent_1_max,12380,0,0.0
4,2,fit,recent_1_std,12380,0,0.0
4,2,fit,recent_4_mean,12380,0,0.0
4,2,fit,recent_4_max,12380,0,0.0
4,2,fit,recent_4_std,12380,0,0.0
4,2,fit,recent_16_mean,12380,0,0.0
4,2,fit,recent_16_max,12380,0,0.0
4,2,fit,recent_16_std,12380,0,0.0
4,2,fit,recent_96_mean,12380,0,0.0
4,2,fit,recent_96_max,12380,0,0.0
4,2,fit,recent_96_std,12380,0,0.0
4,2,fit,recent_4_slope,12380,0,0.0
4,2,fit,peak_count_7d,12380,0,0.0
4,2,fit,since_last_peak_intervals,12380,0,0.0
4,2,fit,target_hour,12380,0,0.0
4,2,fit,target_quarter,12380,0,0.0
4,2,fit,target_weekday,12380,0,0.0
4,2,fit,target_month,12380,0,0.0
4,2,fit,is_offday,12380,0,0.0
4,2,fit,pre_holiday,12380,0,0.0
4,2,fit,post_holiday,12380,0,0.0
4,2,fit,bridge_day,12380,0,0.0
4,2,fit,labor_day,12380,0,0.0
4,2,fit,production_completed_1h,12380,0,0.0
4,2,fit,production_completed_2h,12380,0,0.0
4,2,fit,production_completed_3h,12380,0,0.0
4,2,fit,production_previous_day_total,12380,0,0.0
4,2,fit,production_same_slot_7d_mean,12380,0,0.0
4,2,fit,cbl_mid_6_10,12380,0,0.0
4,2,fit,cbl_mid_6_10_adjusted,12380,0,0.0
4,2,stop,current,3096,0,0.0
4,2,stop,lag_1,3096,0,0.0
4,2,stop,lag_2,3096,0,0.0
4,2,stop,lag_3,3096,0,0.0
4,2,stop,lag_4,3096,0,0.0
4,2,stop,lag_5,3096,0,0.0
4,2,stop,lag_6,3096,0,0.0
4,2,stop,lag_7,3096,0,0.0
4,2,stop,lag_96,3096,0,0.0
4,2,stop,lag_672,3096,0,0.0
4,2,stop,target_slot_1d_ago,3096,0,0.0
4,2,stop,target_slot_7d_ago,3096,0,0.0
4,2,stop,recent_1_mean,3096,0,0.0
4,2,stop,recent_1_max,3096,0,0.0
4,2,stop,recent_1_std,3096,0,0.0
4,2,stop,recent_4_mean,3096,0,0.0
4,2,stop,recent_4_max,3096,0,0.0
4,2,stop,recent_4_std,3096,0,0.0
4,2,stop,recent_16_mean,3096,0,0.0
4,2,stop,recent_16_max,3096,0,0.0
4,2,stop,recent_16_std,3096,0,0.0
4,2,stop,recent_96_mean,3096,0,0.0
4,2,stop,recent_96_max,3096,0,0.0
4,2,stop,recent_96_std,3096,0,0.0
4,2,stop,recent_4_slope,3096,0,0.0
4,2,stop,peak_count_7d,3096,0,0.0
4,2,stop,since_last_peak_intervals,3096,0,0.0
4,2,stop,target_hour,3096,0,0.0
4,2,stop,target_quarter,3096,0,0.0
4,2,stop,target_weekday,3096,0,0.0
4,2,stop,target_month,3096,0,0.0
4,2,stop,is_offday,3096,0,0.0
4,2,stop,pre_holiday,3096,0,0.0
4,2,stop,post_holiday,3096,0,0.0
4,2,stop,bridge_day,3096,0,0.0
4,2,stop,labor_day,3096,0,0.0
4,2,stop,production_completed_1h,3096,0,0.0
4,2,stop,production_completed_2h,3096,0,0.0
4,2,stop,production_completed_3h,3096,0,0.0
4,2,stop,production_previous_day_total,3096,0,0.0
4,2,stop,production_same_slot_7d_mean,3096,0,0.0
4,2,stop,cbl_mid_6_10,3096,0,0.0
4,2,stop,cbl_mid_6_10_adjusted,3096,0,0.0
4,2,cal,current,1110,0,0.0
4,2,cal,lag_1,1110,0,0.0
4,2,cal,lag_2,1110,0,0.0
4,2,cal,lag_3,1110,0,0.0
4,2,cal,lag_4,1110,0,0.0
4,2,cal,lag_5,1110,0,0.0
4,2,cal,lag_6,1110,0,0.0
4,2,cal,lag_7,1110,0,0.0
4,2,cal,lag_96,1110,0,0.0
4,2,cal,lag_672,1110,0,0.0
4,2,cal,target_slot_1d_ago,1110,0,0.0
4,2,cal,target_slot_7d_ago,1110,0,0.0
4,2,cal,recent_1_mean,1110,0,0.0
4,2,cal,recent_1_max,1110,0,0.0
4,2,cal,recent_1_std,1110,0,0.0
4,2,cal,recent_4_mean,1110,0,0.0
4,2,cal,recent_4_max,1110,0,0.0
4,2,cal,recent_4_std,1110,0,0.0
4,2,cal,recent_16_mean,1110,0,0.0
4,2,cal,recent_16_max,1110,0,0.0
4,2,cal,recent_16_std,1110,0,0.0
4,2,cal,recent_96_mean,1110,0,0.0
4,2,cal,recent_96_max,1110,0,0.0
4,2,cal,recent_96_std,1110,0,0.0
4,2,cal,recent_4_slope,1110,0,0.0
4,2,cal,peak_count_7d,1110,0,0.0
4,2,cal,since_last_peak_intervals,1110,0,0.0
4,2,cal,target_hour,1110,0,0.0
4,2,cal,target_quarter,1110,0,0.0
4,2,cal,target_weekday,1110,0,0.0
4,2,cal,target_month,1110,0,0.0
4,2,cal,is_offday,1110,0,0.0
4,2,cal,pre_holiday,1110,0,0.0
4,2,cal,post_holiday,1110,0,0.0
4,2,cal,bridge_day,1110,0,0.0
4,2,cal,labor_day,1110,0,0.0
4,2,cal,production_completed_1h,1110,0,0.0
4,2,cal,production_completed_2h,1110,0,0.0
4,2,cal,production_completed_3h,1110,0,0.0
4,2,cal,production_previous_day_total,1110,0,0.0
4,2,cal,production_same_slot_7d_mean,1110,0,0.0
4,2,cal,cbl_mid_6_10,1110,0,0.0
4,2,cal,cbl_mid_6_10_adjusted,1110,0,0.0
4,2,score,current,2059,0,0.0
4,2,score,lag_1,2059,0,0.0
4,2,score,lag_2,2059,0,0.0
4,2,score,lag_3,2059,0,0.0
4,2,score,lag_4,2059,0,0.0
4,2,score,lag_5,2059,0,0.0
4,2,score,lag_6,2059,0,0.0
4,2,score,lag_7,2059,0,0.0
4,2,score,lag_96,2059,0,0.0
4,2,score,lag_672,2059,0,0.0
4,2,score,target_slot_1d_ago,2059,0,0.0
4,2,score,target_slot_7d_ago,2059,0,0.0
4,2,score,recent_1_mean,2059,0,0.0
4,2,score,recent_1_max,2059,0,0.0
4,2,score,recent_1_std,2059,0,0.0
4,2,score,recent_4_mean,2059,0,0.0
4,2,score,recent_4_max,2059,0,0.0
4,2,score,recent_4_std,2059,0,0.0
4,2,score,recent_16_mean,2059,0,0.0
4,2,score,recent_16_max,2059,0,0.0
4,2,score,recent_16_std,2059,0,0.0
4,2,score,recent_96_mean,2059,0,0.0
4,2,score,recent_96_max,2059,0,0.0
4,2,score,recent_96_std,2059,0,0.0
4,2,score,recent_4_slope,2059,0,0.0
4,2,score,peak_count_7d,2059,0,0.0
4,2,score,since_last_peak_intervals,2059,0,0.0
4,2,score,target_hour,2059,0,0.0
4,2,score,target_quarter,2059,0,0.0
4,2,score,target_weekday,2059,0,0.0
4,2,score,target_month,2059,0,0.0
4,2,score,is_offday,2059,0,0.0
4,2,score,pre_holiday,2059,0,0.0
4,2,score,post_holiday,2059,0,0.0
4,2,score,bridge_day,2059,0,0.0
4,2,score,labor_day,2059,0,0.0
4,2,score,production_completed_1h,2059,0,0.0
4,2,score,production_completed_2h,2059,0,0.0
4,2,score,production_completed_3h,2059,0,0.0
4,2,score,production_previous_day_total,2059,0,0.0
4,2,score,production_same_slot_7d_mean,2059,0,0.0
4,2,score,cbl_mid_6_10,2059,0,0.0
4,2,score,cbl_mid_6_10_adjusted,2059,0,0.0
16,0,raw_train,current,8447,0,0.0
16,0,raw_train,lag_1,8447,1,0.00011838522552385462
16,0,raw_train,lag_2,8447,2,0.00023677045104770924
16,0,raw_train,lag_3,8447,3,0.00035515567657156387
16,0,raw_train,lag_4,8447,4,0.0004735409020954185
16,0,raw_train,lag_5,8447,5,0.0005919261276192731
16,0,raw_train,lag_6,8447,6,0.0007103113531431277
16,0,raw_train,lag_7,8447,7,0.0008286965786669824
16,0,raw_train,lag_96,8447,96,0.011364981650290044
16,0,raw_train,lag_672,8447,672,0.07955487155203031
16,0,raw_train,target_slot_1d_ago,8447,80,0.00947081804190837
16,0,raw_train,target_slot_7d_ago,8447,656,0.07766070794364863
16,0,raw_train,recent_1_mean,8447,0,0.0
16,0,raw_train,recent_1_max,8447,0,0.0
16,0,raw_train,recent_1_std,8447,0,0.0
16,0,raw_train,recent_4_mean,8447,3,0.00035515567657156387
16,0,raw_train,recent_4_max,8447,3,0.00035515567657156387
16,0,raw_train,recent_4_std,8447,3,0.00035515567657156387
16,0,raw_train,recent_16_mean,8447,15,0.0017757783828578194
16,0,raw_train,recent_16_max,8447,15,0.0017757783828578194
16,0,raw_train,recent_16_std,8447,15,0.0017757783828578194
16,0,raw_train,recent_96_mean,8447,95,0.011246596424766189
16,0,raw_train,recent_96_max,8447,95,0.011246596424766189
16,0,raw_train,recent_96_std,8447,95,0.011246596424766189
16,0,raw_train,recent_4_slope,8447,3,0.00035515567657156387
16,0,raw_train,peak_count_7d,8447,671,0.07943648632650645
16,0,raw_train,since_last_peak_intervals,8447,0,0.0
16,0,raw_train,target_hour,8447,0,0.0
16,0,raw_train,target_quarter,8447,0,0.0
16,0,raw_train,target_weekday,8447,0,0.0
16,0,raw_train,target_month,8447,0,0.0
16,0,raw_train,is_offday,8447,0,0.0
16,0,raw_train,pre_holiday,8447,0,0.0
16,0,raw_train,post_holiday,8447,0,0.0
16,0,raw_train,bridge_day,8447,0,0.0
16,0,raw_train,labor_day,8447,0,0.0
16,0,raw_train,production_completed_1h,8447,3,0.00035515567657156387
16,0,raw_train,production_completed_2h,8447,7,0.0008286965786669824
16,0,raw_train,production_completed_3h,8447,11,0.001302237480762401
16,0,raw_train,production_previous_day_total,8447,95,0.011246596424766189
16,0,raw_train,production_same_slot_7d_mean,8447,675,0.07991002722860187
16,0,raw_train,cbl_mid_6_10,8447,1439,0.1703563395288268
16,0,raw_train,cbl_mid_6_10_adjusted,8447,1439,0.1703563395288268
16,0,raw_validation,current,4226,0,0.0
16,0,raw_validation,lag_1,4226,0,0.0
16,0,raw_validation,lag_2,4226,0,0.0
16,0,raw_validation,lag_3,4226,0,0.0
16,0,raw_validation,lag_4,4226,0,0.0
16,0,raw_validation,lag_5,4226,0,0.0
16,0,raw_validation,lag_6,4226,0,0.0
16,0,raw_validation,lag_7,4226,0,0.0
16,0,raw_validation,lag_96,4226,0,0.0
16,0,raw_validation,lag_672,4226,0,0.0
16,0,raw_validation,target_slot_1d_ago,4226,0,0.0
16,0,raw_validation,target_slot_7d_ago,4226,0,0.0
16,0,raw_validation,recent_1_mean,4226,0,0.0
16,0,raw_validation,recent_1_max,4226,0,0.0
16,0,raw_validation,recent_1_std,4226,0,0.0
16,0,raw_validation,recent_4_mean,4226,0,0.0
16,0,raw_validation,recent_4_max,4226,0,0.0
16,0,raw_validation,recent_4_std,4226,0,0.0
16,0,raw_validation,recent_16_mean,4226,0,0.0
16,0,raw_validation,recent_16_max,4226,0,0.0
16,0,raw_validation,recent_16_std,4226,0,0.0
16,0,raw_validation,recent_96_mean,4226,0,0.0
16,0,raw_validation,recent_96_max,4226,0,0.0
16,0,raw_validation,recent_96_std,4226,0,0.0
16,0,raw_validation,recent_4_slope,4226,0,0.0
16,0,raw_validation,peak_count_7d,4226,0,0.0
16,0,raw_validation,since_last_peak_intervals,4226,0,0.0
16,0,raw_validation,target_hour,4226,0,0.0
16,0,raw_validation,target_quarter,4226,0,0.0
16,0,raw_validation,target_weekday,4226,0,0.0
16,0,raw_validation,target_month,4226,0,0.0
16,0,raw_validation,is_offday,4226,0,0.0
16,0,raw_validation,pre_holiday,4226,0,0.0
16,0,raw_validation,post_holiday,4226,0,0.0
16,0,raw_validation,bridge_day,4226,0,0.0
16,0,raw_validation,labor_day,4226,0,0.0
16,0,raw_validation,production_completed_1h,4226,0,0.0
16,0,raw_validation,production_completed_2h,4226,0,0.0
16,0,raw_validation,production_completed_3h,4226,0,0.0
16,0,raw_validation,production_previous_day_total,4226,0,0.0
16,0,raw_validation,production_same_slot_7d_mean,4226,0,0.0
16,0,raw_validation,cbl_mid_6_10,4226,0,0.0
16,0,raw_validation,cbl_mid_6_10_adjusted,4226,0,0.0
16,0,fit,current,5590,0,0.0
16,0,fit,lag_1,5590,0,0.0
16,0,fit,lag_2,5590,0,0.0
16,0,fit,lag_3,5590,0,0.0
16,0,fit,lag_4,5590,0,0.0
16,0,fit,lag_5,5590,0,0.0
16,0,fit,lag_6,5590,0,0.0
16,0,fit,lag_7,5590,0,0.0
16,0,fit,lag_96,5590,0,0.0
16,0,fit,lag_672,5590,0,0.0
16,0,fit,target_slot_1d_ago,5590,0,0.0
16,0,fit,target_slot_7d_ago,5590,0,0.0
16,0,fit,recent_1_mean,5590,0,0.0
16,0,fit,recent_1_max,5590,0,0.0
16,0,fit,recent_1_std,5590,0,0.0
16,0,fit,recent_4_mean,5590,0,0.0
16,0,fit,recent_4_max,5590,0,0.0
16,0,fit,recent_4_std,5590,0,0.0
16,0,fit,recent_16_mean,5590,0,0.0
16,0,fit,recent_16_max,5590,0,0.0
16,0,fit,recent_16_std,5590,0,0.0
16,0,fit,recent_96_mean,5590,0,0.0
16,0,fit,recent_96_max,5590,0,0.0
16,0,fit,recent_96_std,5590,0,0.0
16,0,fit,recent_4_slope,5590,0,0.0
16,0,fit,peak_count_7d,5590,0,0.0
16,0,fit,since_last_peak_intervals,5590,0,0.0
16,0,fit,target_hour,5590,0,0.0
16,0,fit,target_quarter,5590,0,0.0
16,0,fit,target_weekday,5590,0,0.0
16,0,fit,target_month,5590,0,0.0
16,0,fit,is_offday,5590,0,0.0
16,0,fit,pre_holiday,5590,0,0.0
16,0,fit,post_holiday,5590,0,0.0
16,0,fit,bridge_day,5590,0,0.0
16,0,fit,labor_day,5590,0,0.0
16,0,fit,production_completed_1h,5590,0,0.0
16,0,fit,production_completed_2h,5590,0,0.0
16,0,fit,production_completed_3h,5590,0,0.0
16,0,fit,production_previous_day_total,5590,0,0.0
16,0,fit,production_same_slot_7d_mean,5590,0,0.0
16,0,fit,cbl_mid_6_10,5590,0,0.0
16,0,fit,cbl_mid_6_10_adjusted,5590,0,0.0
16,0,stop,current,1402,0,0.0
16,0,stop,lag_1,1402,0,0.0
16,0,stop,lag_2,1402,0,0.0
16,0,stop,lag_3,1402,0,0.0
16,0,stop,lag_4,1402,0,0.0
16,0,stop,lag_5,1402,0,0.0
16,0,stop,lag_6,1402,0,0.0
16,0,stop,lag_7,1402,0,0.0
16,0,stop,lag_96,1402,0,0.0
16,0,stop,lag_672,1402,0,0.0
