fold,model,iteration,stop_l1,best_iteration
0,original_no_holiday,143,16.146389441115303,600
0,original_no_holiday,144,16.135504809353755,600
0,original_no_holiday,145,16.132262315618263,600
0,original_no_holiday,146,16.131715803224203,600
0,original_no_holiday,147,16.114034570803067,600
0,original_no_holiday,148,16.110855978179956,600
0,original_no_holiday,149,16.103880638635157,600
0,original_no_holiday,150,16.104135638819436,600
0,original_no_holiday,151,16.106876738407507,600
0,original_no_holiday,152,16.108402654458626,600
0,original_no_holiday,153,16.10357685088037,600
0,original_no_holiday,154,16.099429108305813,600
0,original_no_holiday,155,16.09345037988906,600
0,original_no_holiday,156,16.089578511388613,600
0,original_no_holiday,157,16.089419394867246,600
0,original_no_holiday,158,16.09214260041381,600
0,original_no_holiday,159,16.07944523573266,600
0,original_no_holiday,160,16.07244529864095,600
0,original_no_holiday,161,16.07749624775454,600
0,original_no_holiday,162,16.06522261687875,600
0,original_no_holiday,163,16.077449414121322,600
0,original_no_holiday,164,16.076824964979608,600
0,original_no_holiday,165,16.08224949562322,600
0,original_no_holiday,166,16.074809297066604,600
0,original_no_holiday,167,16.076142880022054,600
0,original_no_holiday,168,16.07611842626987,600
0,original_no_holiday,169,16.08185088789002,600
0,original_no_holiday,170,16.073516873931894,600
0,original_no_holiday,171,16.069318761320154,600
0,original_no_holiday,172,16.080163052100993,600
0,original_no_holiday,173,16.078439821587985,600
0,original_no_holiday,174,16.070464799842643,600
0,original_no_holiday,175,16.066015522320193,600
0,original_no_holiday,176,16.03914815895086,600
0,original_no_holiday,177,16.040476250075546,600
0,original_no_holiday,178,16.026354830489538,600
0,original_no_holiday,179,16.016241615882866,600
0,original_no_holiday,180,16.010764236965162,600
0,original_no_holiday,181,15.999390254121113,600
0,original_no_holiday,182,16.009802727685962,600
0,original_no_holiday,183,16.01638647837854,600
0,original_no_holiday,184,16.00922261035106,600
0,original_no_holiday,185,16.01465506349613,600
0,original_no_holiday,186,16.018619472015782,600
0,original_no_holiday,187,16.01655514110835,600
0,original_no_holiday,188,16.007343113731718,600
0,original_no_holiday,189,16.00579604983184,600
0,original_no_holiday,190,15.99905004149299,600
0,original_no_holiday,191,15.992573002555794,600
0,original_no_holiday,192,15.978937270529471,600
0,original_no_holiday,193,15.98884470120971,600
0,original_no_holiday,194,15.982657804403425,600
0,original_no_holiday,195,15.98394107230599,600
0,original_no_holiday,196,15.988074794433059,600
0,original_no_holiday,197,15.98098094888062,600
0,original_no_holiday,198,15.987979016075567,600
0,original_no_holiday,199,15.982076515527414,600
0,original_no_holiday,200,15.98234800008327,600
0,original_no_holiday,201,15.985256109337916,600
0,original_no_holiday,202,15.977927571762727,600
0,original_no_holiday,203,15.975333984523465,600
0,original_no_holiday,204,16.012050715202644,600
0,original_no_holiday,205,15.99398116986128,600
0,original_no_holiday,206,15.995968894332735,600
0,original_no_holiday,207,15.999529716978925,600
0,original_no_holiday,208,15.996653451293605,600
0,original_no_holiday,209,15.99275180944715,600
0,original_no_holiday,210,15.984605027779754,600
0,original_no_holiday,211,15.9796807494327,600
0,original_no_holiday,212,15.971648222899645,600
0,original_no_holiday,213,15.955297855710953,600
0,original_no_holiday,214,15.943995031493522,600
0,original_no_holiday,215,15.932427580957059,600
0,original_no_holiday,216,15.926969825291199,600
0,original_no_holiday,217,15.933821651067866,600
0,original_no_holiday,218,15.946284972015699,600
0,original_no_holiday,219,15.9419007775186,600
0,original_no_holiday,220,15.94127493917664,600
0,original_no_holiday,221,15.949003059752984,600
0,original_no_holiday,222,15.947495911928103,600
0,original_no_holiday,223,15.938834577443828,600
0,original_no_holiday,224,15.93848386852647,600
0,original_no_holiday,225,15.939260635320007,600
0,original_no_holiday,226,15.928516428309846,600
0,original_no_holiday,227,15.934416686325388,600
0,original_no_holiday,228,15.926429631425979,600
0,original_no_holiday,229,15.923319835076947,600
0,original_no_holiday,230,15.927905116153704,600
0,original_no_holiday,231,15.95760955726771,600
0,original_no_holiday,232,15.957613054710285,600
0,original_no_holiday,233,15.954903950593687,600
0,original_no_holiday,234,15.954703201321438,600
0,original_no_holiday,235,15.95233969692044,600
0,original_no_holiday,236,15.957710421540517,600
0,original_no_holiday,237,15.953174725731708,600
0,original_no_holiday,238,15.952871842266044,600
0,original_no_holiday,239,15.953334892722037,600
0,original_no_holiday,240,15.953731381260258,600
0,original_no_holiday,241,15.945600238856294,600
0,original_no_holiday,242,15.953098721555834,600
0,original_no_holiday,243,15.944471116675878,600
0,original_no_holiday,244,15.94542005491121,600
0,original_no_holiday,245,15.947013149266045,600
0,original_no_holiday,246,15.941662155591539,600
0,original_no_holiday,247,15.934845196169125,600
0,original_no_holiday,248,15.929447014960756,600
0,original_no_holiday,249,15.925063097049298,600
0,original_no_holiday,250,15.931761338785346,600
0,original_no_holiday,251,15.933159347161586,600
0,original_no_holiday,252,15.93812196014629,600
0,original_no_holiday,253,15.937243769563473,600
0,original_no_holiday,254,15.927638675557779,600
0,original_no_holiday,255,15.917521409571492,600
0,original_no_holiday,256,15.933140905762583,600
0,original_no_holiday,257,15.935635686264268,600
0,original_no_holiday,258,15.934234970494773,600
0,original_no_holiday,259,15.933351259375918,600
0,original_no_holiday,260,15.93084178902455,600
0,original_no_holiday,261,15.919511551856948,600
0,original_no_holiday,262,15.920179191221788,600
0,original_no_holiday,263,15.915395064716654,600
0,original_no_holiday,264,15.911100303204556,600
0,original_no_holiday,265,15.903348556509284,600
0,original_no_holiday,266,15.902584641660019,600
0,original_no_holiday,267,15.89326759249098,600
0,original_no_holiday,268,15.897458249029546,600
0,original_no_holiday,269,15.896928917372152,600
0,original_no_holiday,270,15.898159482465385,600
0,original_no_holiday,271,15.889183702904857,600
0,original_no_holiday,272,15.893290084905178,600
0,original_no_holiday,273,15.896456588950244,600
0,original_no_holiday,274,15.90315483276392,600
0,original_no_holiday,275,15.897817544164075,600
0,original_no_holiday,276,15.896855244749519,600
0,original_no_holiday,277,15.905639424047548,600
0,original_no_holiday,278,15.901207102388213,600
0,original_no_holiday,279,15.895169904059195,600
0,original_no_holiday,280,15.890588818353242,600
0,original_no_holiday,281,15.890638989782827,600
0,original_no_holiday,282,15.889177191230772,600
0,original_no_holiday,283,15.884974955588367,600
0,original_no_holiday,284,15.88608554442184,600
0,original_no_holiday,285,15.885935631725072,600
0,original_no_holiday,286,15.886374471112427,600
0,original_no_holiday,287,15.884228796395998,600
0,original_no_holiday,288,15.888236420290148,600
0,original_no_holiday,289,15.88378491978975,600
0,original_no_holiday,290,15.88386699190626,600
0,original_no_holiday,291,15.869619220417386,600
0,original_no_holiday,292,15.87238660417352,600
0,original_no_holiday,293,15.872108967429744,600
0,original_no_holiday,294,15.864992779262948,600
0,original_no_holiday,295,15.873782588399822,600
0,original_no_holiday,296,15.869239085267878,600
0,original_no_holiday,297,15.857419377043751,600
0,original_no_holiday,298,15.859959869627176,600
0,original_no_holiday,299,15.851145273766317,600
0,original_no_holiday,300,15.847112909914,600
0,original_no_holiday,301,15.844553959409431,600
0,original_no_holiday,302,15.839563484115935,600
0,original_no_holiday,303,15.845963406046387,600
0,original_no_holiday,304,15.851657072374337,600
0,original_no_holiday,305,15.847680167606747,600
0,original_no_holiday,306,15.848264238008532,600
0,original_no_holiday,307,15.847915135387506,600
0,original_no_holiday,308,15.834890413518234,600
0,original_no_holiday,309,15.831801742995507,600
0,original_no_holiday,310,15.83366237779255,600
0,original_no_holiday,311,15.83616428860765,600
0,original_no_holiday,312,15.831378296420748,600
0,original_no_holiday,313,15.829107514610088,600
0,original_no_holiday,314,15.828380930340815,600
0,original_no_holiday,315,15.82577247545682,600
0,original_no_holiday,316,15.830253466564377,600
0,original_no_holiday,317,15.83273828467115,600
0,original_no_holiday,318,15.832243823984056,600
0,original_no_holiday,319,15.83098712612493,600
0,original_no_holiday,320,15.827977950448567,600
0,original_no_holiday,321,15.814859324377517,600
0,original_no_holiday,322,15.810800643756883,600
0,original_no_holiday,323,15.800727968680302,600
0,original_no_holiday,324,15.792918177617592,600
0,original_no_holiday,325,15.794410798638802,600
0,original_no_holiday,326,15.800378518251515,600
0,original_no_holiday,327,15.778391694272473,600
0,original_no_holiday,328,15.785546690863296,600
0,original_no_holiday,329,15.777874893166496,600
0,original_no_holiday,330,15.776053365125524,600
0,original_no_holiday,331,15.774612096645566,600
0,original_no_holiday,332,15.766780496179285,600
0,original_no_holiday,333,15.762501830342266,600
0,original_no_holiday,334,15.760048412799751,600
0,original_no_holiday,335,15.756261107279066,600
0,original_no_holiday,336,15.758905545096287,600
0,original_no_holiday,337,15.762726597095881,600
0,original_no_holiday,338,15.761633418635961,600
0,original_no_holiday,339,15.757925098516898,600
0,original_no_holiday,340,15.755807479984714,600
0,original_no_holiday,341,15.755941802743578,600
0,original_no_holiday,342,15.758125323356467,600
0,original_no_holiday,343,15.75576256267056,600
0,original_no_holiday,344,15.749569469698102,600
0,original_no_holiday,345,15.750576173528826,600
0,original_no_holiday,346,15.744331716081415,600
0,original_no_holiday,347,15.743973911990874,600
0,original_no_holiday,348,15.742097180716256,600
0,original_no_holiday,349,15.737556529450098,600
0,original_no_holiday,350,15.737084493828297,600
0,original_no_holiday,351,15.739233512973064,600
0,original_no_holiday,352,15.740281905274403,600
0,original_no_holiday,353,15.742340164716202,600
0,original_no_holiday,354,15.737502230553659,600
0,original_no_holiday,355,15.733333345519048,600
0,original_no_holiday,356,15.734213061003466,600
0,original_no_holiday,357,15.729594899217915,600
0,original_no_holiday,358,15.724136080807693,600
0,original_no_holiday,359,15.722200968547343,600
0,original_no_holiday,360,15.719678045426818,600
0,original_no_holiday,361,15.71704800731005,600
0,original_no_holiday,362,15.716301708879543,600
0,original_no_holiday,363,15.723730453978465,600
0,original_no_holiday,364,15.72137850686588,600
0,original_no_holiday,365,15.715511442501743,600
0,original_no_holiday,366,15.717728617341562,600
0,original_no_holiday,367,15.718097295785297,600
0,original_no_holiday,368,15.716322385399454,600
0,original_no_holiday,369,15.717434675881373,600
0,original_no_holiday,370,15.7215735916613,600
0,original_no_holiday,371,15.721680844322725,600
0,original_no_holiday,372,15.700139804494578,600
0,original_no_holiday,373,15.697601940790115,600
0,original_no_holiday,374,15.708858912817101,600
0,original_no_holiday,375,15.709880738519862,600
0,original_no_holiday,376,15.710027694353798,600
0,original_no_holiday,377,15.709832546283577,600
0,original_no_holiday,378,15.711493391988801,600
0,original_no_holiday,379,15.709615176199629,600
0,original_no_holiday,380,15.706923796821751,600
0,original_no_holiday,381,15.714646989056758,600
0,original_no_holiday,382,15.709335288014827,600
0,original_no_holiday,383,15.71349674071561,600
0,original_no_holiday,384,15.711263308692125,600
0,original_no_holiday,385,15.708270387599196,600
0,original_no_holiday,386,15.70629684063443,600
0,original_no_holiday,387,15.705279400447518,600
0,original_no_holiday,388,15.705117461233908,600
0,original_no_holiday,389,15.703812035512703,600
0,original_no_holiday,390,15.704157897762096,600
0,original_no_holiday,391,15.701315246346528,600
0,original_no_holiday,392,15.702980008491863,600
0,original_no_holiday,393,15.701479933281577,600
0,original_no_holiday,394,15.702835865264074,600
0,original_no_holiday,395,15.688418587995654,600
0,original_no_holiday,396,15.686267996925926,600
0,original_no_holiday,397,15.689145548169027,600
0,original_no_holiday,398,15.6890897707415,600
0,original_no_holiday,399,15.691038554541311,600
0,original_no_holiday,400,15.692991918310023,600
0,original_no_holiday,401,15.698187874972326,600
0,original_no_holiday,402,15.698554066357406,600
0,original_no_holiday,403,15.695935995769359,600
0,original_no_holiday,404,15.691848518543855,600
0,original_no_holiday,405,15.68649243471437,600
0,original_no_holiday,406,15.689534393154076,600
0,original_no_holiday,407,15.673682648437094,600
0,original_no_holiday,408,15.668936461808736,600
0,original_no_holiday,409,15.668233286322549,600
0,original_no_holiday,410,15.664055252994247,600
0,original_no_holiday,411,15.66307927558331,600
0,original_no_holiday,412,15.662903789118754,600
0,original_no_holiday,413,15.660962975730252,600
0,original_no_holiday,414,15.660902074406765,600
0,original_no_holiday,415,15.658977508721676,600
0,original_no_holiday,416,15.662048940011248,600
0,original_no_holiday,417,15.664817288888367,600
0,original_no_holiday,418,15.663405450424568,600
0,original_no_holiday,419,15.665264750623427,600
0,original_no_holiday,420,15.663122977234357,600
0,original_no_holiday,421,15.664075108989483,600
0,original_no_holiday,422,15.660546742682314,600
0,original_no_holiday,423,15.661248416265794,600
0,original_no_holiday,424,15.662434978034192,600
0,original_no_holiday,425,15.659658686372786,600
0,original_no_holiday,426,15.656441869785649,600
0,original_no_holiday,427,15.6552301138194,600
0,original_no_holiday,428,15.655187108398975,600
0,original_no_holiday,429,15.65312634706132,600
0,original_no_holiday,430,15.649761662347363,600
0,original_no_holiday,431,15.656449975569279,600
0,original_no_holiday,432,15.637754506779443,600
0,original_no_holiday,433,15.630767492416956,600
0,original_no_holiday,434,15.625870895915813,600
0,original_no_holiday,435,15.624427500278967,600
0,original_no_holiday,436,15.624578419827065,600
0,original_no_holiday,437,15.632967481312475,600
0,original_no_holiday,438,15.631910913332547,600
0,original_no_holiday,439,15.627769491690158,600
0,original_no_holiday,440,15.622319926161929,600
0,original_no_holiday,441,15.623396923126862,600
0,original_no_holiday,442,15.62933250643176,600
0,original_no_holiday,443,15.63321808228232,600
0,original_no_holiday,444,15.626922882982669,600
0,original_no_holiday,445,15.624375540452899,600
0,original_no_holiday,446,15.622252360422516,600
0,original_no_holiday,447,15.628760879685913,600
0,original_no_holiday,448,15.627596310991004,600
0,original_no_holiday,449,15.62920675390152,600
0,original_no_holiday,450,15.626755735726153,600
0,original_no_holiday,451,15.624224764460026,600
0,original_no_holiday,452,15.622043120461356,600
0,original_no_holiday,453,15.619144146948873,600
0,original_no_holiday,454,15.617780561563343,600
0,original_no_holiday,455,15.619463687050331,600
0,original_no_holiday,456,15.61692294048702,600
0,original_no_holiday,457,15.61884492583686,600
0,original_no_holiday,458,15.625787206997098,600
0,original_no_holiday,459,15.62988182292209,600
0,original_no_holiday,460,15.630511993491947,600
0,original_no_holiday,461,15.627924930773627,600
0,original_no_holiday,462,15.628210101312375,600
0,original_no_holiday,463,15.626244796487734,600
0,original_no_holiday,464,15.624698727554549,600
0,original_no_holiday,465,15.629788065747181,600
0,original_no_holiday,466,15.629434244156247,600
0,original_no_holiday,467,15.627930165697505,600
0,original_no_holiday,468,15.63085102237713,600
0,original_no_holiday,469,15.629320678464047,600
0,original_no_holiday,470,15.629263397546397,600
0,original_no_holiday,471,15.630317002360066,600
0,original_no_holiday,472,15.62818649275663,600
0,original_no_holiday,473,15.629002863393044,600
0,original_no_holiday,474,15.628895031045007,600
0,original_no_holiday,475,15.630266138951791,600
0,original_no_holiday,476,15.631050730313627,600
0,original_no_holiday,477,15.631599813544812,600
0,original_no_holiday,478,15.632047108253879,600
0,original_no_holiday,479,15.631428351968605,600
0,original_no_holiday,480,15.631840844388922,600
0,original_no_holiday,481,15.627797907624059,600
0,original_no_holiday,482,15.631324138905994,600
0,original_no_holiday,483,15.629042052730895,600
0,original_no_holiday,484,15.630041455835968,600
0,original_no_holiday,485,15.634966892105554,600
0,original_no_holiday,486,15.625097589057129,600
0,original_no_holiday,487,15.62431754535228,600
0,original_no_holiday,488,15.626461135586949,600
0,original_no_holiday,489,15.62356489698627,600
0,original_no_holiday,490,15.623253281989358,600
0,original_no_holiday,491,15.621065064362549,600
0,original_no_holiday,492,15.621188867912581,600
0,original_no_holiday,493,15.622804173576327,600
0,original_no_holiday,494,15.618468064982915,600
0,original_no_holiday,495,15.615161853464878,600
0,original_no_holiday,496,15.613439086080657,600
0,original_no_holiday,497,15.611197019958336,600
0,original_no_holiday,498,15.609306769562345,600
0,original_no_holiday,499,15.609462390934297,600
0,original_no_holiday,500,15.597249005383512,600
0,original_no_holiday,501,15.594592433045538,600
0,original_no_holiday,502,15.591264137021305,600
0,original_no_holiday,503,15.589317601187096,600
0,original_no_holiday,504,15.591832010059848,600
0,original_no_holiday,505,15.59396343150507,600
0,original_no_holiday,506,15.593922785845407,600
0,original_no_holiday,507,15.60189228414572,600
0,original_no_holiday,508,15.60329892390362,600
0,original_no_holiday,509,15.602680663968576,600
0,original_no_holiday,510,15.601919466630118,600
0,original_no_holiday,511,15.600775686031545,600
0,original_no_holiday,512,15.599362458678739,600
0,original_no_holiday,513,15.598445052908925,600
0,original_no_holiday,514,15.599922047482913,600
0,original_no_holiday,515,15.607809452363405,600
0,original_no_holiday,516,15.60702843925843,600
0,original_no_holiday,517,15.605475335775383,600
0,original_no_holiday,518,15.601617427076793,600
0,original_no_holiday,519,15.601176039870465,600
0,original_no_holiday,520,15.599949726017377,600
0,original_no_holiday,521,15.59836325300926,600
0,original_no_holiday,522,15.596245458106704,600
0,original_no_holiday,523,15.596801406220132,600
0,original_no_holiday,524,15.59584539616144,600
0,original_no_holiday,525,15.596177294129843,600
0,original_no_holiday,526,15.602654829692662,600
0,original_no_holiday,527,15.600638760756855,600
0,original_no_holiday,528,15.606742176672354,600
0,original_no_holiday,529,15.60446311054953,600
0,original_no_holiday,530,15.602891757170477,600
0,original_no_holiday,531,15.599095187089036,600
0,original_no_holiday,532,15.596570415370856,600
0,original_no_holiday,533,15.5915527531813,600
0,original_no_holiday,534,15.59029883107674,600
0,original_no_holiday,535,15.590656572983075,600
0,original_no_holiday,536,15.590404005630283,600
0,original_no_holiday,537,15.58920146046082,600
0,original_no_holiday,538,15.587668983002011,600
0,original_no_holiday,539,15.586885979016415,600
0,original_no_holiday,540,15.590357171924726,600
0,original_no_holiday,541,15.588910856987294,600
0,original_no_holiday,542,15.587668719452381,600
0,original_no_holiday,543,15.582957563310279,600
0,original_no_holiday,544,15.5681321678331,600
0,original_no_holiday,545,15.566532516198071,600
0,original_no_holiday,546,15.565759785943493,600
0,original_no_holiday,547,15.568441597945116,600
0,original_no_holiday,548,15.571683700445615,600
0,original_no_holiday,549,15.57171293370027,600
0,original_no_holiday,550,15.5644837618369,600
0,original_no_holiday,551,15.563042187405454,600
0,original_no_holiday,552,15.56095226704045,600
0,original_no_holiday,553,15.561215925031382,600
0,original_no_holiday,554,15.561542773184733,600
0,original_no_holiday,555,15.55734226224856,600
0,original_no_holiday,556,15.558505155839145,600
0,original_no_holiday,557,15.563759879431403,600
0,original_no_holiday,558,15.561961568891608,600
0,original_no_holiday,559,15.560964167484364,600
0,original_no_holiday,560,15.571065974586496,600
0,original_no_holiday,561,15.570595866705444,600
0,original_no_holiday,562,15.570169469594441,600
0,original_no_holiday,563,15.570746727342163,600
0,original_no_holiday,564,15.568766152755789,600
0,original_no_holiday,565,15.56809081496838,600
0,original_no_holiday,566,15.566961266602004,600
0,original_no_holiday,567,15.564050005668602,600
0,original_no_holiday,568,15.565205025476278,600
0,original_no_holiday,569,15.56447202106673,600
0,original_no_holiday,570,15.56422662606856,600
0,original_no_holiday,571,15.552342522755596,600
0,original_no_holiday,572,15.556790632739862,600
0,original_no_holiday,573,15.555169962767978,600
0,original_no_holiday,574,15.553003365867516,600
0,original_no_holiday,575,15.552196990977855,600
0,original_no_holiday,576,15.551159225927034,600
0,original_no_holiday,577,15.551274876698892,600
0,original_no_holiday,578,15.550444913895532,600
0,original_no_holiday,579,15.549802112850642,600
0,original_no_holiday,580,15.548335541525748,600
0,original_no_holiday,581,15.548147343831054,600
0,original_no_holiday,582,15.547326433283352,600
0,original_no_holiday,583,15.548742988805921,600
0,original_no_holiday,584,15.548611739621348,600
0,original_no_holiday,585,15.552438175738692,600
0,original_no_holiday,586,15.549923408745803,600
0,original_no_holiday,587,15.54631670588655,600
0,original_no_holiday,588,15.545389742848618,600
0,original_no_holiday,589,15.53965961736998,600
0,original_no_holiday,590,15.540273958917187,600
0,original_no_holiday,591,15.539961257751404,600
0,original_no_holiday,592,15.538720006491808,600
0,original_no_holiday,593,15.53814320441393,600
0,original_no_holiday,594,15.54041734234222,600
0,original_no_holiday,595,15.540923834557805,600
0,original_no_holiday,596,15.54392238805755,600
0,original_no_holiday,597,15.542681678283708,600
0,original_no_holiday,598,15.542646943170759,600
0,original_no_holiday,599,15.539860886280337,600
0,original_no_holiday,600,15.538032894172773,600
0,B_four_features,1,49.431923672452726,205
0,B_four_features,2,47.38680389680137,205
0,B_four_features,3,45.49883910443102,205
0,B_four_features,4,43.64144529421092,205
0,B_four_features,5,41.87127512558065,205
0,B_four_features,6,40.278687694561754,205
0,B_four_features,7,38.67655136386335,205
0,B_four_features,8,37.23287428150437,205
0,B_four_features,9,35.86399404460077,205
0,B_four_features,10,34.50897881585338,205
0,B_four_features,11,33.21444941042692,205
0,B_four_features,12,32.02802129916519,205
0,B_four_features,13,30.820256991806588,205
0,B_four_features,14,29.757427873016752,205
0,B_four_features,15,28.780215904275835,205
0,B_four_features,16,27.700921094277017,205
0,B_four_features,17,26.78786169209452,205
0,B_four_features,18,25.921653589165143,205
0,B_four_features,19,25.13492691868853,205
0,B_four_features,20,24.34275811556863,205
0,B_four_features,21,23.52722674163802,205
0,B_four_features,22,22.82251410755309,205
0,B_four_features,23,22.10486405716739,205
0,B_four_features,24,21.472201990549113,205
0,B_four_features,25,20.849767864419157,205
0,B_four_features,26,20.213973960333256,205
0,B_four_features,27,19.657507569470873,205
0,B_four_features,28,19.113618668423793,205
0,B_four_features,29,18.58305168049507,205
0,B_four_features,30,18.060278199478002,205
0,B_four_features,31,17.63225155003872,205
0,B_four_features,32,17.159042141257125,205
0,B_four_features,33,16.739727194598288,205
0,B_four_features,34,16.37150743282419,205
0,B_four_features,35,16.031416606088698,205
0,B_four_features,36,15.602122214629878,205
0,B_four_features,37,15.280027937596282,205
0,B_four_features,38,14.82830987275527,205
0,B_four_features,39,14.458253252221855,205
0,B_four_features,40,14.101589535789943,205
0,B_four_features,41,13.77721576200851,205
0,B_four_features,42,13.472380710376834,205
0,B_four_features,43,13.131376922804408,205
0,B_four_features,44,12.793944213522463,205
0,B_four_features,45,12.536870499913354,205
0,B_four_features,46,12.298670075276902,205
0,B_four_features,47,12.05483371721162,205
0,B_four_features,48,11.845481801431578,205
0,B_four_features,49,11.64993773921135,205
0,B_four_features,50,11.440803153818367,205
0,B_four_features,51,11.26390632549107,205
0,B_four_features,52,11.10190250553163,205
0,B_four_features,53,10.950316855697043,205
0,B_four_features,54,10.803834304732733,205
0,B_four_features,55,10.683390681754396,205
0,B_four_features,56,10.544489986328307,205
0,B_four_features,57,10.425413689371002,205
0,B_four_features,58,10.294400474681849,205
0,B_four_features,59,10.187401632702903,205
0,B_four_features,60,10.09367684419563,205
0,B_four_features,61,9.997830067180072,205
0,B_four_features,62,9.849893778600375,205
0,B_four_features,63,9.74936510985904,205
0,B_four_features,64,9.620430142884658,205
0,B_four_features,65,9.501083048821208,205
0,B_four_features,66,9.372917894464706,205
0,B_four_features,67,9.270913722156468,205
0,B_four_features,68,9.165074458203085,205
0,B_four_features,69,9.08209583295173,205
0,B_four_features,70,9.000698212562115,205
0,B_four_features,71,8.934334400860529,205
0,B_four_features,72,8.863724645798538,205
0,B_four_features,73,8.804459000624187,205
0,B_four_features,74,8.724432913010824,205
0,B_four_features,75,8.680776440007243,205
0,B_four_features,76,8.624422743257186,205
0,B_four_features,77,8.551009840078283,205
0,B_four_features,78,8.517367614834532,205
0,B_four_features,79,8.455619397314258,205
0,B_four_features,80,8.426263762430857,205
0,B_four_features,81,8.357138452353793,205
0,B_four_features,82,8.335189507015665,205
0,B_four_features,83,8.311012826389087,205
0,B_four_features,84,8.264034189618284,205
0,B_four_features,85,8.226275576850904,205
0,B_four_features,86,8.221033652629771,205
0,B_four_features,87,8.169875913342274,205
0,B_four_features,88,8.127308933420581,205
0,B_four_features,89,8.103278389205816,205
0,B_four_features,90,8.08389167989557,205
0,B_four_features,91,8.059149215657916,205
0,B_four_features,92,8.059553617036798,205
0,B_four_features,93,8.050631157016777,205
0,B_four_features,94,8.04074784595734,205
0,B_four_features,95,8.023962692355227,205
0,B_four_features,96,7.9861324191128,205
0,B_four_features,97,7.9815372707693255,205
0,B_four_features,98,7.955192239257672,205
0,B_four_features,99,7.936254184292141,205
0,B_four_features,100,7.895942947554164,205
0,B_four_features,101,7.8816560047096225,205
0,B_four_features,102,7.877506951611939,205
0,B_four_features,103,7.865256023759575,205
0,B_four_features,104,7.842564948615095,205
0,B_four_features,105,7.810886709085911,205
0,B_four_features,106,7.790648859493039,205
0,B_four_features,107,7.784704259092999,205
0,B_four_features,108,7.777231814619735,205
0,B_four_features,109,7.776263395696201,205
0,B_four_features,110,7.760634850345168,205
0,B_four_features,111,7.752983734674538,205
0,B_four_features,112,7.757316575026085,205
0,B_four_features,113,7.737004206728071,205
0,B_four_features,114,7.739103666678654,205
0,B_four_features,115,7.735713406337752,205
0,B_four_features,116,7.729671624554346,205
0,B_four_features,117,7.714250904230927,205
0,B_four_features,118,7.7139176838854295,205
0,B_four_features,119,7.692314483840032,205
0,B_four_features,120,7.6801148937571355,205
0,B_four_features,121,7.6854250183305775,205
0,B_four_features,122,7.687553304451315,205
0,B_four_features,123,7.661152311794368,205
0,B_four_features,124,7.6585936485328325,205
0,B_four_features,125,7.647670821909717,205
0,B_four_features,126,7.652160549110146,205
0,B_four_features,127,7.631434014182107,205
0,B_four_features,128,7.6212763961131875,205
0,B_four_features,129,7.597677740182922,205
0,B_four_features,130,7.597196739802718,205
0,B_four_features,131,7.585702051971063,205
0,B_four_features,132,7.587671505031862,205
0,B_four_features,133,7.575460260619882,205
0,B_four_features,134,7.575707242000724,205
0,B_four_features,135,7.563244714641749,205
0,B_four_features,136,7.559052600114322,205
0,B_four_features,137,7.553531634051607,205
0,B_four_features,138,7.554576853319129,205
0,B_four_features,139,7.545548086062634,205
0,B_four_features,140,7.5341538216749715,205
0,B_four_features,141,7.531021953241058,205
0,B_four_features,142,7.519343501128013,205
0,B_four_features,143,7.5143613654786945,205
0,B_four_features,144,7.521109727744436,205
0,B_four_features,145,7.514842118937786,205
0,B_four_features,146,7.503275857594511,205
0,B_four_features,147,7.507645171235546,205
0,B_four_features,148,7.507135483310301,205
0,B_four_features,149,7.493524112974677,205
0,B_four_features,150,7.489904970945086,205
0,B_four_features,151,7.488551213949717,205
0,B_four_features,152,7.486699945261197,205
0,B_four_features,153,7.4800326315237875,205
0,B_four_features,154,7.478909993761868,205
0,B_four_features,155,7.475660796649447,205
0,B_four_features,156,7.472631715286892,205
0,B_four_features,157,7.461878553154893,205
0,B_four_features,158,7.451864075322453,205
0,B_four_features,159,7.4493048079001225,205
0,B_four_features,160,7.44702217023625,205
0,B_four_features,161,7.449845102986991,205
0,B_four_features,162,7.4470617975045,205
0,B_four_features,163,7.436640310097397,205
0,B_four_features,164,7.440470640317172,205
0,B_four_features,165,7.433226333823049,205
0,B_four_features,166,7.430968976834076,205
0,B_four_features,167,7.42569097005306,205
0,B_four_features,168,7.423687973631626,205
0,B_four_features,169,7.4134922116048445,205
0,B_four_features,170,7.4039960829935145,205
0,B_four_features,171,7.407789054625703,205
0,B_four_features,172,7.40799481605003,205
0,B_four_features,173,7.40137021459724,205
0,B_four_features,174,7.398882410835001,205
0,B_four_features,175,7.390144368185324,205
0,B_four_features,176,7.385244745544246,205
0,B_four_features,177,7.375355313327243,205
0,B_four_features,178,7.3727506421076265,205
0,B_four_features,179,7.372892112758939,205
0,B_four_features,180,7.3753214344301,205
0,B_four_features,181,7.3719732070900585,205
0,B_four_features,182,7.371216065774219,205
0,B_four_features,183,7.364224040782889,205
0,B_four_features,184,7.365146656057281,205
0,B_four_features,185,7.369261507368079,205
0,B_four_features,186,7.3652936830095115,205
0,B_four_features,187,7.365596953160818,205
0,B_four_features,188,7.361104617537644,205
0,B_four_features,189,7.359532309160271,205
0,B_four_features,190,7.352733596835449,205
0,B_four_features,191,7.353423920350398,205
0,B_four_features,192,7.352045702844805,205
0,B_four_features,193,7.352952718681669,205
0,B_four_features,194,7.350345375787992,205
