origin,target_time,horizon,fold,y,cbl_pred,tau,lgbm_pred,pred,day_type,slot,cbl_abs_error,lgbm_abs_error,error_diff_lgbm_minus_cbl,restart
2021-07-09 21:15:00,2021-07-10 01:15:00,16,2,89.0,58.5,175.0,81.35197749904796,81.35197749904796,offday,5,30.5,7.648022500952038,-22.851977499047962,False
2021-07-09 21:30:00,2021-07-10 01:30:00,16,2,102.0,67.25,175.0,92.60155834397456,92.60155834397456,offday,6,34.75,9.39844165602544,-25.35155834397456,False
2021-07-09 21:45:00,2021-07-10 01:45:00,16,2,98.0,68.0,175.0,91.44413151905196,91.44413151905196,offday,7,30.0,6.555868480948035,-23.444131519051965,False
2021-07-09 22:00:00,2021-07-10 02:00:00,16,2,97.0,68.0,175.0,94.00588776316964,94.00588776316964,offday,8,29.0,2.994112236830361,-26.00588776316964,False
2021-07-09 22:15:00,2021-07-10 02:15:00,16,2,100.0,65.25,175.0,95.7471909332376,95.7471909332376,offday,9,34.75,4.252809066762396,-30.497190933237604,False
2021-07-09 22:30:00,2021-07-10 02:30:00,16,2,97.0,63.75,175.0,94.00588776316964,94.00588776316964,offday,10,33.25,2.994112236830361,-30.25588776316964,False
2021-07-09 22:45:00,2021-07-10 02:45:00,16,2,96.0,65.25,175.0,96.76578826352164,96.76578826352164,offday,11,30.75,0.7657882635216424,-29.984211736478358,False
2021-07-09 23:00:00,2021-07-10 03:00:00,16,2,94.0,66.25,175.0,95.13768575959634,95.13768575959634,offday,12,27.75,1.1376857595963372,-26.612314240403663,False
2021-07-09 23:15:00,2021-07-10 03:15:00,16,2,85.0,58.75,175.0,83.06891861787962,83.06891861787962,offday,13,26.25,1.9310813821203823,-24.318918617879618,False
2021-07-09 23:30:00,2021-07-10 03:30:00,16,2,96.0,65.25,175.0,95.7583947506088,95.7583947506088,offday,14,30.75,0.2416052493911991,-30.5083947506088,False
2021-07-09 23:45:00,2021-07-10 03:45:00,16,2,100.0,62.0,175.0,94.91249308652934,94.91249308652934,offday,15,38.0,5.087506913470662,-32.91249308652934,False
2021-07-10 00:00:00,2021-07-10 04:00:00,16,2,106.0,62.75,175.0,92.34996477300868,92.34996477300868,offday,16,43.25,13.65003522699132,-29.59996477300868,False
2021-07-10 00:15:00,2021-07-10 04:15:00,16,2,106.0,65.5,175.0,93.5424143318101,93.5424143318101,offday,17,40.5,12.457585668189907,-28.042414331810093,False
2021-07-10 00:30:00,2021-07-10 04:30:00,16,2,96.0,64.75,175.0,98.958697051006,98.958697051006,offday,18,31.25,2.9586970510059984,-28.291302948994,False
2021-07-10 00:45:00,2021-07-10 04:45:00,16,2,99.0,65.0,175.0,98.7124460757453,98.7124460757453,offday,19,34.0,0.28755392425469495,-33.712446075745305,False
2021-07-10 01:00:00,2021-07-10 05:00:00,16,2,98.0,64.75,175.0,97.64628800772763,97.64628800772763,offday,20,33.25,0.35371199227236616,-32.896288007727634,False
2021-07-10 01:15:00,2021-07-10 05:15:00,16,2,83.0,53.5,175.0,82.15035059884144,82.15035059884144,offday,21,29.5,0.8496494011585582,-28.65035059884144,False
2021-07-10 01:30:00,2021-07-10 05:30:00,16,2,69.0,49.75,175.0,72.82176254875039,72.82176254875039,offday,22,19.25,3.8217625487503852,-15.428237451249615,False
2021-07-10 01:45:00,2021-07-10 05:45:00,16,2,84.0,58.0,175.0,95.45190408753125,95.45190408753125,offday,23,26.0,11.451904087531247,-14.548095912468753,False
2021-07-10 02:00:00,2021-07-10 06:00:00,16,2,97.0,63.5,175.0,96.84370827473316,96.84370827473316,offday,24,33.5,0.15629172526683988,-33.34370827473316,False
2021-07-10 02:15:00,2021-07-10 06:15:00,16,2,103.0,65.75,175.0,96.0649175787547,96.0649175787547,offday,25,37.25,6.935082421245298,-30.314917578754702,False
2021-07-10 02:30:00,2021-07-10 06:30:00,16,2,102.0,63.0,175.0,102.5942336996376,102.5942336996376,offday,26,39.0,0.5942336996375985,-38.4057663003624,False
2021-07-10 02:45:00,2021-07-10 06:45:00,16,2,104.0,61.0,175.0,101.08219802730508,101.08219802730508,offday,27,43.0,2.9178019726949174,-40.08219802730508,False
2021-07-10 03:00:00,2021-07-10 07:00:00,16,2,94.0,57.75,175.0,95.01848449959118,95.01848449959118,offday,28,36.25,1.0184844995911817,-35.23151550040882,False
2021-07-10 03:15:00,2021-07-10 07:15:00,16,2,105.0,52.25,175.0,86.9518060664326,86.9518060664326,offday,29,52.75,18.048193933567404,-34.701806066432596,False
2021-07-10 03:30:00,2021-07-10 07:30:00,16,2,91.0,46.75,175.0,73.31852545003622,73.31852545003622,offday,30,44.25,17.68147454996378,-26.56852545003622,False
2021-07-10 03:45:00,2021-07-10 07:45:00,16,2,69.0,29.5,175.0,69.68568911067186,69.68568911067186,offday,31,39.5,0.6856891106718592,-38.81431088932814,False
2021-07-10 04:00:00,2021-07-10 08:00:00,16,2,34.0,25.75,175.0,67.3504143011612,67.3504143011612,offday,32,8.25,33.350414301161194,25.100414301161194,False
2021-07-10 04:15:00,2021-07-10 08:15:00,16,2,26.0,23.5,175.0,68.61076974039202,68.61076974039202,offday,33,2.5,42.610769740392016,40.110769740392016,False
2021-07-10 04:30:00,2021-07-10 08:30:00,16,2,27.0,23.5,175.0,48.591069816957535,48.591069816957535,offday,34,3.5,21.591069816957535,18.091069816957535,False
2021-07-10 04:45:00,2021-07-10 08:45:00,16,2,26.0,23.0,175.0,48.591069816957535,48.591069816957535,offday,35,3.0,22.591069816957535,19.591069816957535,False
2021-07-10 05:00:00,2021-07-10 09:00:00,16,2,26.0,22.25,175.0,48.000039758817245,48.000039758817245,offday,36,3.75,22.000039758817245,18.250039758817245,False
2021-07-10 05:15:00,2021-07-10 09:15:00,16,2,27.0,22.5,175.0,55.5774988303021,55.5774988303021,offday,37,4.5,28.577498830302098,24.077498830302098,False
2021-07-10 05:30:00,2021-07-10 09:30:00,16,2,27.0,23.25,175.0,55.51908328002908,55.51908328002908,offday,38,3.75,28.51908328002908,24.76908328002908,False
2021-07-10 05:45:00,2021-07-10 09:45:00,16,2,27.0,22.75,175.0,55.5774988303021,55.5774988303021,offday,39,4.25,28.577498830302098,24.327498830302098,False
2021-07-10 06:00:00,2021-07-10 10:00:00,16,2,26.0,22.5,175.0,57.52822230615647,57.52822230615647,offday,40,3.5,31.528222306156472,28.028222306156472,False
2021-07-10 06:15:00,2021-07-10 10:15:00,16,2,27.0,22.5,175.0,79.80665419482925,79.80665419482925,offday,41,4.5,52.80665419482925,48.30665419482925,False
2021-07-10 06:30:00,2021-07-10 10:30:00,16,2,32.0,23.0,175.0,58.99408609755512,58.99408609755512,offday,42,9.0,26.99408609755512,17.99408609755512,False
2021-07-10 06:45:00,2021-07-10 10:45:00,16,2,30.0,22.75,175.0,57.427566855612426,57.427566855612426,offday,43,7.25,27.427566855612426,20.177566855612426,False
2021-07-10 07:00:00,2021-07-10 11:00:00,16,2,29.0,22.75,175.0,56.984947071427726,56.984947071427726,offday,44,6.25,27.984947071427726,21.734947071427726,False
2021-07-10 07:15:00,2021-07-10 11:15:00,16,2,31.0,23.25,175.0,55.51908328002908,55.51908328002908,offday,45,7.75,24.51908328002908,16.76908328002908,False
2021-07-10 07:30:00,2021-07-10 11:30:00,16,2,29.0,24.25,175.0,58.29621302560598,58.29621302560598,offday,46,4.75,29.29621302560598,24.54621302560598,False
2021-07-10 07:45:00,2021-07-10 11:45:00,16,2,29.0,24.5,175.0,88.6728615807351,88.6728615807351,offday,47,4.5,59.6728615807351,55.1728615807351,False
2021-07-10 08:00:00,2021-07-10 12:00:00,16,2,28.0,24.0,175.0,87.33282810416289,87.33282810416289,offday,48,4.0,59.332828104162886,55.332828104162886,False
2021-07-10 08:15:00,2021-07-10 12:15:00,16,2,26.0,22.75,175.0,60.86341872478368,60.86341872478368,offday,49,3.25,34.86341872478368,31.613418724783678,False
2021-07-10 08:30:00,2021-07-10 12:30:00,16,2,25.0,22.75,175.0,33.88271176754678,33.88271176754678,offday,50,2.25,8.88271176754678,6.63271176754678,False
2021-07-10 08:45:00,2021-07-10 12:45:00,16,2,26.0,23.0,175.0,30.22602552171292,30.22602552171292,offday,51,3.0,4.22602552171292,1.22602552171292,False
2021-07-10 09:00:00,2021-07-10 13:00:00,16,2,25.0,23.25,175.0,29.334957461384214,29.334957461384214,offday,52,1.75,4.334957461384214,2.5849574613842137,False
2021-07-10 09:15:00,2021-07-10 13:15:00,16,2,27.0,22.75,175.0,38.0575436738153,38.0575436738153,offday,53,4.25,11.057543673815303,6.807543673815303,False
2021-07-10 09:30:00,2021-07-10 13:30:00,16,2,28.0,22.75,175.0,41.28868741129456,41.28868741129456,offday,54,5.25,13.28868741129456,8.03868741129456,False
2021-07-10 09:45:00,2021-07-10 13:45:00,16,2,23.0,22.75,175.0,40.12631038633261,40.12631038633261,offday,55,0.25,17.126310386332612,16.876310386332612,False
2021-07-10 10:00:00,2021-07-10 14:00:00,16,2,22.0,22.75,175.0,32.52504713739263,32.52504713739263,offday,56,0.75,10.525047137392633,9.775047137392633,False
2021-07-10 10:15:00,2021-07-10 14:15:00,16,2,23.0,22.75,175.0,34.585223963092886,34.585223963092886,offday,57,0.25,11.585223963092886,11.335223963092886,False
2021-07-10 10:30:00,2021-07-10 14:30:00,16,2,22.0,22.75,175.0,33.335046222933954,33.335046222933954,offday,58,0.75,11.335046222933954,10.585046222933954,False
2021-07-10 10:45:00,2021-07-10 14:45:00,16,2,22.0,23.25,175.0,33.335046222933954,33.335046222933954,offday,59,1.25,11.335046222933954,10.085046222933954,False
2021-07-10 11:00:00,2021-07-10 15:00:00,16,2,23.0,24.5,175.0,33.335046222933954,33.335046222933954,offday,60,1.5,10.335046222933954,8.835046222933954,False
2021-07-10 11:15:00,2021-07-10 15:15:00,16,2,24.0,24.0,175.0,31.560202660658565,31.560202660658565,offday,61,0.0,7.560202660658565,7.560202660658565,False
2021-07-10 11:30:00,2021-07-10 15:30:00,16,2,23.0,23.0,175.0,31.23366476346501,31.23366476346501,offday,62,0.0,8.233664763465011,8.233664763465011,False
2021-07-10 11:45:00,2021-07-10 15:45:00,16,2,23.0,23.0,175.0,32.46470483428394,32.46470483428394,offday,63,0.0,9.464704834283943,9.464704834283943,False
2021-07-10 12:00:00,2021-07-10 16:00:00,16,2,25.0,23.5,175.0,32.46470483428394,32.46470483428394,offday,64,1.5,7.464704834283943,5.964704834283943,False
2021-07-10 12:15:00,2021-07-10 16:15:00,16,2,24.0,23.25,175.0,31.71636871157977,31.71636871157977,offday,65,0.75,7.716368711579769,6.966368711579769,False
2021-07-10 12:30:00,2021-07-10 16:30:00,16,2,27.0,22.5,175.0,30.73313894118365,30.73313894118365,offday,66,4.5,3.7331389411836504,-0.7668610588163496,False
2021-07-10 12:45:00,2021-07-10 16:45:00,16,2,24.0,23.0,175.0,31.71636871157977,31.71636871157977,offday,67,1.0,7.716368711579769,6.716368711579769,False
2021-07-10 13:00:00,2021-07-10 17:00:00,16,2,22.0,23.5,175.0,33.86838514083883,33.86838514083883,offday,68,1.5,11.868385140838832,10.368385140838832,False
2021-07-10 13:15:00,2021-07-10 17:15:00,16,2,23.0,23.25,175.0,33.90990597115286,33.90990597115286,offday,69,0.25,10.90990597115286,10.65990597115286,False
2021-07-10 13:30:00,2021-07-10 17:30:00,16,2,23.0,22.75,175.0,29.76757907523732,29.76757907523732,offday,70,0.25,6.767579075237322,6.517579075237322,False
2021-07-10 13:45:00,2021-07-10 17:45:00,16,2,22.0,22.5,175.0,32.76758677845179,32.76758677845179,offday,71,0.5,10.767586778451793,10.267586778451793,False
2021-07-10 14:00:00,2021-07-10 18:00:00,16,2,22.0,22.75,175.0,30.61557034919274,30.61557034919274,offday,72,0.75,8.61557034919274,7.8655703491927405,False
2021-07-10 14:15:00,2021-07-10 18:15:00,16,2,22.0,23.25,175.0,31.35466774655422,31.35466774655422,offday,73,1.25,9.35466774655422,8.10466774655422,False
2021-07-10 14:30:00,2021-07-10 18:30:00,16,2,22.0,25.25,175.0,31.59880011958886,31.59880011958886,offday,74,3.25,9.598800119588859,6.348800119588859,False
2021-07-10 14:45:00,2021-07-10 18:45:00,16,2,22.0,24.25,175.0,31.59880011958886,31.59880011958886,offday,75,2.25,9.598800119588859,7.348800119588859,False
2021-07-10 15:00:00,2021-07-10 19:00:00,16,2,22.0,23.0,175.0,30.61557034919274,30.61557034919274,offday,76,1.0,8.61557034919274,7.6155703491927405,False
2021-07-10 15:15:00,2021-07-10 19:15:00,16,2,22.0,23.75,175.0,30.61557034919274,30.61557034919274,offday,77,1.75,8.61557034919274,6.8655703491927405,False
2021-07-10 15:30:00,2021-07-10 19:30:00,16,2,26.0,23.0,175.0,30.61557034919274,30.61557034919274,offday,78,3.0,4.6155703491927405,1.6155703491927405,False
2021-07-10 15:45:00,2021-07-10 19:45:00,16,2,26.0,22.75,175.0,30.61557034919274,30.61557034919274,offday,79,3.25,4.6155703491927405,1.3655703491927405,False
2021-07-10 16:00:00,2021-07-10 20:00:00,16,2,23.0,22.5,175.0,24.24979853826849,24.24979853826849,offday,80,0.5,1.2497985382684895,0.7497985382684895,False
2021-07-10 16:15:00,2021-07-10 20:15:00,16,2,21.0,22.75,175.0,24.06589916613029,24.06589916613029,offday,81,1.75,3.06589916613029,1.31589916613029,False
2021-07-10 16:30:00,2021-07-10 20:30:00,16,2,22.0,22.75,175.0,24.68399358040258,24.68399358040258,offday,82,0.75,2.6839935804025785,1.9339935804025785,False
2021-07-10 16:45:00,2021-07-10 20:45:00,16,2,23.0,22.5,175.0,24.24979853826849,24.24979853826849,offday,83,0.5,1.2497985382684895,0.7497985382684895,False
2021-07-10 17:00:00,2021-07-10 21:00:00,16,2,22.0,22.25,175.0,24.24979853826849,24.24979853826849,offday,84,0.25,2.2497985382684895,1.9997985382684895,False
2021-07-10 17:15:00,2021-07-10 21:15:00,16,2,23.0,23.25,175.0,24.24979853826849,24.24979853826849,offday,85,0.25,1.2497985382684895,0.9997985382684895,False
2021-07-10 17:30:00,2021-07-10 21:30:00,16,2,22.0,23.5,175.0,24.384026477034983,24.384026477034983,offday,86,1.5,2.3840264770349826,0.8840264770349826,False
2021-07-10 17:45:00,2021-07-10 21:45:00,16,2,22.0,24.0,175.0,24.26645788504407,24.26645788504407,offday,87,2.0,2.266457885044069,0.2664578850440691,False
2021-07-10 18:00:00,2021-07-10 22:00:00,16,2,22.0,25.0,175.0,24.45035725718227,24.45035725718227,offday,88,3.0,2.4503572571822687,-0.5496427428177313,False
2021-07-10 18:15:00,2021-07-10 22:15:00,16,2,23.0,23.75,175.0,24.07602401201637,24.07602401201637,offday,89,0.75,1.0760240120163687,0.32602401201636866,False
2021-07-10 18:30:00,2021-07-10 22:30:00,16,2,26.0,23.75,175.0,23.691361609464803,23.691361609464803,offday,90,2.25,2.3086383905351973,0.05863839053519726,False
2021-07-10 18:45:00,2021-07-10 22:45:00,16,2,26.0,23.0,175.0,23.53962328158644,23.53962328158644,offday,91,3.0,2.46037671841356,-0.5396232815864401,False
2021-07-10 19:00:00,2021-07-10 23:00:00,16,2,23.0,23.0,175.0,23.53962328158644,23.53962328158644,offday,92,0.0,0.5396232815864401,0.5396232815864401,False
2021-07-10 19:15:00,2021-07-10 23:15:00,16,2,22.0,23.0,175.0,23.53962328158644,23.53962328158644,offday,93,1.0,1.5396232815864401,0.5396232815864401,False
2021-07-10 19:30:00,2021-07-10 23:30:00,16,2,22.0,22.75,175.0,23.529498435700354,23.529498435700354,offday,94,0.75,1.5294984357003543,0.7794984357003543,False
2021-07-10 19:45:00,2021-07-10 23:45:00,16,2,22.0,22.5,175.0,23.529498435700354,23.529498435700354,offday,95,0.5,1.5294984357003543,1.0294984357003543,False
2021-07-10 20:00:00,2021-07-11 00:00:00,16,2,23.0,22.75,175.0,27.29056280944955,27.29056280944955,offday,0,0.25,4.2905628094495505,4.0405628094495505,False
2021-07-10 20:15:00,2021-07-11 00:15:00,16,2,22.0,46.5,175.0,27.275758334964745,27.275758334964745,offday,1,24.5,5.275758334964745,-19.224241665035255,False
2021-07-10 20:30:00,2021-07-11 00:30:00,16,2,22.0,44.5,175.0,27.408131401440464,27.408131401440464,offday,2,22.5,5.408131401440464,-17.091868598559536,False
2021-07-10 20:45:00,2021-07-11 00:45:00,16,2,23.0,43.5,175.0,27.216744526381724,27.216744526381724,offday,3,20.5,4.216744526381724,-16.283255473618276,False
2021-07-10 21:00:00,2021-07-11 01:00:00,16,2,23.0,43.25,175.0,27.347336557900626,27.347336557900626,offday,4,20.25,4.347336557900626,-15.902663442099374,False
2021-07-10 21:15:00,2021-07-11 01:15:00,16,2,23.0,58.5,175.0,27.347336557900626,27.347336557900626,offday,5,35.5,4.347336557900626,-31.152663442099374,False
2021-07-10 21:30:00,2021-07-11 01:30:00,16,2,26.0,67.25,175.0,27.347336557900626,27.347336557900626,offday,6,41.25,1.3473365579006256,-39.902663442099374,False
2021-07-10 21:45:00,2021-07-11 01:45:00,16,2,27.0,68.0,175.0,27.347336557900626,27.347336557900626,offday,7,41.0,0.34733655790062556,-40.652663442099374,False
2021-07-10 22:00:00,2021-07-11 02:00:00,16,2,26.0,68.0,175.0,27.347336557900626,27.347336557900626,offday,8,42.0,1.3473365579006256,-40.652663442099374,False
2021-07-10 22:15:00,2021-07-11 02:15:00,16,2,23.0,65.25,175.0,27.347336557900626,27.347336557900626,offday,9,42.25,4.347336557900626,-37.902663442099374,False
2021-07-10 22:30:00,2021-07-11 02:30:00,16,2,23.0,63.75,175.0,27.538723432959365,27.538723432959365,offday,10,40.75,4.538723432959365,-36.211276567040635,False
2021-07-10 22:45:00,2021-07-11 02:45:00,16,2,22.0,65.25,175.0,27.538723432959365,27.538723432959365,offday,11,43.25,5.538723432959365,-37.711276567040635,False
2021-07-10 23:00:00,2021-07-11 03:00:00,16,2,22.0,66.25,175.0,27.538723432959365,27.538723432959365,offday,12,44.25,5.538723432959365,-38.711276567040635,False
2021-07-10 23:15:00,2021-07-11 03:15:00,16,2,24.0,58.75,175.0,27.538723432959365,27.538723432959365,offday,13,34.75,3.5387234329593653,-31.211276567040635,False
2021-07-10 23:30:00,2021-07-11 03:30:00,16,2,22.0,65.25,175.0,27.538723432959365,27.538723432959365,offday,14,43.25,5.538723432959365,-37.711276567040635,False
2021-07-10 23:45:00,2021-07-11 03:45:00,16,2,23.0,62.0,175.0,27.347336557900626,27.347336557900626,offday,15,39.0,4.347336557900626,-34.652663442099374,False
2021-07-11 00:00:00,2021-07-11 04:00:00,16,2,23.0,64.75,175.0,27.731484208577672,27.731484208577672,offday,16,41.75,4.7314842085776725,-37.01851579142233,False
2021-07-11 00:15:00,2021-07-11 04:15:00,16,2,23.0,65.75,175.0,28.91233598149018,28.91233598149018,offday,17,42.75,5.91233598149018,-36.83766401850982,False
2021-07-11 00:30:00,2021-07-11 04:30:00,16,2,22.0,61.75,175.0,28.91233598149018,28.91233598149018,offday,18,39.75,6.91233598149018,-32.83766401850982,False
2021-07-11 00:45:00,2021-07-11 04:45:00,16,2,24.0,61.25,175.0,28.91233598149018,28.91233598149018,offday,19,37.25,4.91233598149018,-32.33766401850982,False
2021-07-11 01:00:00,2021-07-11 05:00:00,16,2,23.0,61.75,175.0,28.32804150479013,28.32804150479013,offday,20,38.75,5.328041504790129,-33.42195849520987,False
2021-07-11 01:15:00,2021-07-11 05:15:00,16,2,27.0,53.0,175.0,28.32804150479013,28.32804150479013,offday,21,26.0,1.3280415047901286,-24.67195849520987,False
2021-07-11 01:30:00,2021-07-11 05:30:00,16,2,24.0,48.0,175.0,26.585854204723837,26.585854204723837,offday,22,24.0,2.5858542047238373,-21.414145795276163,False
2021-07-11 01:45:00,2021-07-11 05:45:00,16,2,22.0,56.5,175.0,27.203948618996108,27.203948618996108,offday,23,34.5,5.203948618996108,-29.296051381003892,False
2021-07-11 02:00:00,2021-07-11 06:00:00,16,2,21.0,62.25,175.0,26.5346085797592,26.5346085797592,offday,24,41.25,5.534608579759201,-35.7153914202408,False
2021-07-11 02:15:00,2021-07-11 06:15:00,16,2,22.0,64.25,175.0,27.045175754138004,27.045175754138004,offday,25,42.25,5.045175754138004,-37.204824245862,False
2021-07-11 02:30:00,2021-07-11 06:30:00,16,2,22.0,62.25,175.0,27.045175754138004,27.045175754138004,offday,26,40.25,5.045175754138004,-35.204824245862,False
2021-07-11 02:45:00,2021-07-11 06:45:00,16,2,22.0,61.25,175.0,27.045175754138004,27.045175754138004,offday,27,39.25,5.045175754138004,-34.204824245862,False
2021-07-11 03:00:00,2021-07-11 07:00:00,16,2,22.0,57.75,175.0,27.096421379102637,27.096421379102637,offday,28,35.75,5.096421379102637,-30.653578620897363,False
2021-07-11 03:15:00,2021-07-11 07:15:00,16,2,22.0,55.5,175.0,30.994211735956195,30.994211735956195,offday,29,33.5,8.994211735956195,-24.505788264043805,False
2021-07-11 03:30:00,2021-07-11 07:30:00,16,2,22.0,51.0,175.0,31.283024377331284,31.283024377331284,offday,30,29.0,9.283024377331284,-19.716975622668716,False
2021-07-11 03:45:00,2021-07-11 07:45:00,16,2,22.0,35.25,175.0,39.780279839768816,39.780279839768816,offday,31,13.25,17.780279839768816,4.530279839768816,False
2021-07-11 04:00:00,2021-07-11 08:00:00,16,2,22.0,25.75,175.0,39.780279839768816,39.780279839768816,offday,32,3.75,17.780279839768816,14.030279839768816,False
2021-07-11 04:15:00,2021-07-11 08:15:00,16,2,22.0,23.5,175.0,51.470967277470585,51.470967277470585,offday,33,1.5,29.470967277470585,27.970967277470585,False
2021-07-11 04:30:00,2021-07-11 08:30:00,16,2,27.0,24.75,175.0,41.70903371083936,41.70903371083936,offday,34,2.25,14.709033710839357,12.459033710839357,False
2021-07-11 04:45:00,2021-07-11 08:45:00,16,2,24.0,23.5,175.0,45.99745116114586,45.99745116114586,offday,35,0.5,21.99745116114586,21.49745116114586,False
2021-07-11 05:00:00,2021-07-11 09:00:00,16,2,22.0,23.25,175.0,47.451359182283184,47.451359182283184,offday,36,1.25,25.451359182283184,24.201359182283184,False
2021-07-11 05:15:00,2021-07-11 09:15:00,16,2,22.0,23.75,175.0,44.64756666676733,44.64756666676733,offday,37,1.75,22.647566666767332,20.897566666767332,False
2021-07-11 05:30:00,2021-07-11 09:30:00,16,2,22.0,24.5,175.0,47.451359182283184,47.451359182283184,offday,38,2.5,25.451359182283184,22.951359182283184,False
2021-07-11 05:45:00,2021-07-11 09:45:00,16,2,22.0,23.5,175.0,45.99745116114586,45.99745116114586,offday,39,1.5,23.99745116114586,22.49745116114586,False
2021-07-11 06:00:00,2021-07-11 10:00:00,16,2,22.0,23.0,175.0,40.53569690667658,40.53569690667658,offday,40,1.0,18.535696906676577,17.535696906676577,False
2021-07-11 06:15:00,2021-07-11 10:15:00,16,2,23.0,23.0,175.0,61.72414326551589,61.72414326551589,offday,41,0.0,38.72414326551589,38.72414326551589,False
2021-07-11 06:30:00,2021-07-11 10:30:00,16,2,22.0,23.75,175.0,40.94284432056845,40.94284432056845,offday,42,1.75,18.942844320568447,17.192844320568447,False
2021-07-11 06:45:00,2021-07-11 10:45:00,16,2,23.0,24.25,175.0,40.94284432056845,40.94284432056845,offday,43,1.25,17.942844320568447,16.692844320568447,False
2021-07-11 07:00:00,2021-07-11 11:00:00,16,2,22.0,24.0,175.0,41.72512853487745,41.72512853487745,offday,44,2.0,19.72512853487745,17.72512853487745,False
2021-07-11 07:15:00,2021-07-11 11:15:00,16,2,22.0,23.25,175.0,40.94284432056845,40.94284432056845,offday,45,1.25,18.942844320568447,17.692844320568447,False
2021-07-11 07:30:00,2021-07-11 11:30:00,16,2,26.0,24.25,175.0,40.94284432056845,40.94284432056845,offday,46,1.75,14.942844320568447,13.192844320568447,False
2021-07-11 07:45:00,2021-07-11 11:45:00,16,2,28.0,25.75,175.0,58.53398045084343,58.53398045084343,offday,47,2.25,30.53398045084343,28.28398045084343,False
2021-07-11 08:00:00,2021-07-11 12:00:00,16,2,23.0,24.5,175.0,51.70808878602833,51.70808878602833,offday,48,1.5,28.708088786028327,27.208088786028327,False
2021-07-11 08:15:00,2021-07-11 12:15:00,16,2,23.0,23.75,175.0,50.45819248494061,50.45819248494061,offday,49,0.75,27.45819248494061,26.70819248494061,False
2021-07-11 08:30:00,2021-07-11 12:30:00,16,2,23.0,23.5,175.0,28.58732984628132,28.58732984628132,offday,50,0.5,5.587329846281321,5.087329846281321,False
2021-07-11 08:45:00,2021-07-11 12:45:00,16,2,24.0,24.0,175.0,28.07914915524519,28.07914915524519,offday,51,0.0,4.07914915524519,4.07914915524519,False
2021-07-11 09:00:00,2021-07-11 13:00:00,16,2,22.0,24.0,175.0,28.07914915524519,28.07914915524519,offday,52,2.0,6.07914915524519,4.07914915524519,False
2021-07-11 09:15:00,2021-07-11 13:15:00,16,2,24.0,23.25,175.0,28.089274001131272,28.089274001131272,offday,53,0.75,4.0892740011312725,3.3392740011312725,False
2021-07-11 09:30:00,2021-07-11 13:30:00,16,2,24.0,23.25,175.0,47.02498851205007,47.02498851205007,offday,54,0.75,23.024988512050072,22.274988512050072,False
2021-07-11 09:45:00,2021-07-11 13:45:00,16,2,23.0,23.0,175.0,47.02498851205007,47.02498851205007,offday,55,0.0,24.024988512050072,24.024988512050072,False
2021-07-11 10:00:00,2021-07-11 14:00:00,16,2,23.0,22.75,175.0,25.275188568326104,25.275188568326104,offday,56,0.25,2.2751885683261044,2.0251885683261044,False
2021-07-11 10:15:00,2021-07-11 14:15:00,16,2,24.0,23.0,175.0,28.27970787415897,28.27970787415897,offday,57,1.0,4.279707874158969,3.2797078741589694,False
2021-07-11 10:30:00,2021-07-11 14:30:00,16,2,24.0,22.5,175.0,28.78924335184612,28.78924335184612,offday,58,1.5,4.789243351846121,3.289243351846121,False
2021-07-11 10:45:00,2021-07-11 14:45:00,16,2,28.0,22.75,175.0,28.78924335184612,28.78924335184612,offday,59,5.25,0.789243351846121,-4.460756648153879,False
2021-07-11 11:00:00,2021-07-11 15:00:00,16,2,27.0,23.75,175.0,28.78924335184612,28.78924335184612,offday,60,3.25,1.789243351846121,-1.460756648153879,False
2021-07-11 11:15:00,2021-07-11 15:15:00,16,2,24.0,24.5,175.0,28.78924335184612,28.78924335184612,offday,61,0.5,4.789243351846121,4.289243351846121,False
2021-07-11 11:30:00,2021-07-11 15:30:00,16,2,24.0,23.25,175.0,28.588684632932345,28.588684632932345,offday,62,0.75,4.588684632932345,3.8386846329323454,False
2021-07-11 11:45:00,2021-07-11 15:45:00,16,2,24.0,23.0,175.0,27.39447788516876,27.39447788516876,offday,63,1.0,3.3944778851687616,2.3944778851687616,False
2021-07-11 12:00:00,2021-07-11 16:00:00,16,2,24.0,24.0,175.0,26.37676171644548,26.37676171644548,offday,64,0.0,2.376761716445479,2.376761716445479,False
2021-07-11 12:15:00,2021-07-11 16:15:00,16,2,24.0,23.5,175.0,26.37676171644548,26.37676171644548,offday,65,0.5,2.376761716445479,1.876761716445479,False
2021-07-11 12:30:00,2021-07-11 16:30:00,16,2,24.0,23.0,175.0,26.37676171644548,26.37676171644548,offday,66,1.0,2.376761716445479,1.376761716445479,False
2021-07-11 12:45:00,2021-07-11 16:45:00,16,2,24.0,23.5,175.0,26.37676171644548,26.37676171644548,offday,67,0.5,2.376761716445479,1.876761716445479,False
2021-07-11 13:00:00,2021-07-11 17:00:00,16,2,26.0,23.5,175.0,26.629966649183952,26.629966649183952,offday,68,2.5,0.6299666491839524,-1.8700333508160476,False
2021-07-11 13:15:00,2021-07-11 17:15:00,16,2,23.0,23.25,175.0,28.57993908523272,28.57993908523272,offday,69,0.25,5.57993908523272,5.32993908523272,False
2021-07-11 13:30:00,2021-07-11 17:30:00,16,2,23.0,23.0,175.0,26.479168280938307,26.479168280938307,offday,70,0.0,3.479168280938307,3.479168280938307,False
